# script: ch04_initialisation_ablation.py
# seeds: 42, 7, 123, 2024, 5
# arms: random, sir, whitened, more starts, whitened+sir+starts
# n_restarts: 5
# max_iter: 150
part,seed,config,model,nonlinearity,noise,rho,n,p,d,arm,angle,delta_m,dcor2_u,restart_spread,seconds
grid,2024,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened+sir+starts,11.52,0.199709,0.321454,0.180105,0.523
grid,2024,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,random,18.6297,0.319451,0.272529,0.011391,0.111
grid,2024,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,sir,18.6297,0.319451,0.272529,0.011391,0.1
grid,2024,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened,18.511,0.317487,0.272525,0.126992,0.12
grid,2024,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,more starts,18.4548,0.316556,0.272534,0.011396,0.524
grid,2024,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened+sir+starts,18.4568,0.31659,0.27253,0.131757,0.544
grid,2024,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,random,27.039,0.454597,0.200287,0.000225,0.106
grid,2024,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,sir,27.299,0.458635,0.200303,0.000241,0.101
grid,2024,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened,27.5037,0.461806,0.200293,0.000241,0.123
grid,2024,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,more starts,27.5134,0.461956,0.200297,0.003895,0.512
grid,2024,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened+sir+starts,27.4324,0.460701,0.2003,0.000555,0.547
grid,2024,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,random,81.9807,0.990221,0.138918,0.00077,0.087
grid,2024,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,sir,81.8027,0.989783,0.138976,0.000747,0.093
grid,2024,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened,82.2753,0.990925,0.138705,0.000747,0.083
grid,2024,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,more starts,81.9077,0.990042,0.139011,0.002803,0.472
grid,2024,square_s2.0_r0.5,,square,2.0,0.5,200,20,1,whitened+sir+starts,81.857,0.989918,0.139011,0.015864,0.423
grid,2024,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,random,77.0296,0.974486,0.094982,0.033843,0.099
grid,2024,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,sir,77.5092,0.976331,0.094837,0.037946,0.075
grid,2024,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened,77.0274,0.974478,0.094927,0.033869,0.083
grid,2024,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,more starts,76.8205,0.973661,0.094983,0.046144,0.452
grid,2024,sine_s0.0_r0.0,,sine,0.0,0.0,200,20,1,whitened+sir+starts,76.7639,0.973435,0.094976,0.067421,0.469
grid,2024,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,random,65.4518,0.909612,0.079729,0.025766,0.097
grid,2024,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,sir,70.3107,0.941533,0.085316,0.031353,0.098
grid,2024,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened,70.5545,0.942958,0.085607,0.013556,0.08
grid,2024,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,more starts,70.4911,0.942589,0.08566,0.039865,0.479
grid,2024,sine_s0.5_r0.0,,sine,0.5,0.0,200,20,1,whitened+sir+starts,70.4358,0.942267,0.085668,0.037903,0.435
grid,2024,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,random,83.227,0.993021,0.104686,0.004942,0.097
grid,2024,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,sir,83.2163,0.992999,0.10477,0.005026,0.091
grid,2024,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened,83.3627,0.993298,0.104696,0.011616,0.081
grid,2024,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,more starts,83.8086,0.994167,0.104805,0.079886,0.384
grid,2024,sine_s1.0_r0.0,,sine,1.0,0.0,200,20,1,whitened+sir+starts,83.7355,0.994029,0.104818,0.069827,0.435
grid,2024,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,random,86.2653,0.997876,0.129674,0.018245,0.098
grid,2024,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,sir,86.2653,0.997876,0.129674,0.018245,0.083
grid,2024,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened,86.4201,0.998049,0.129674,0.000396,0.094
grid,2024,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,more starts,86.2733,0.997885,0.129683,0.018254,0.477
grid,2024,sine_s2.0_r0.0,,sine,2.0,0.0,200,20,1,whitened+sir+starts,86.3028,0.997919,0.129682,0.008675,0.489
grid,2024,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,random,75.6326,0.968724,0.094957,0.014617,0.111
grid,2024,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,sir,75.6326,0.968724,0.094957,0.040928,0.094
grid,2024,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened,75.7566,0.969259,0.094938,0.056976,0.093
grid,2024,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,more starts,75.7467,0.969217,0.094976,0.058191,0.466
grid,2024,sine_s0.0_r0.5,,sine,0.0,0.5,200,20,1,whitened+sir+starts,75.7029,0.969028,0.094972,0.05701,0.418
grid,2024,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,random,73.9026,0.960792,0.076049,0.020299,0.095
grid,2024,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,sir,68.3077,0.929182,0.081504,0.025755,0.104
grid,2024,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened,73.9871,0.9612,0.085659,0.027025,0.092
grid,2024,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,more starts,74.8422,0.96521,0.08424,0.052666,0.439
grid,2024,sine_s0.5_r0.5,,sine,0.5,0.5,200,20,1,whitened+sir+starts,73.8715,0.960641,0.085663,0.040783,0.452
grid,2024,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,random,85.3956,0.996773,0.104796,0.013272,0.093
grid,2024,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,sir,85.084,0.996321,0.104792,0.013268,0.095
grid,2024,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened,84.3875,0.995206,0.104677,0.055203,0.092
grid,2024,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,more starts,85.5382,0.996969,0.1048,0.057256,0.467
grid,2024,sine_s1.0_r0.5,,sine,1.0,0.5,200,20,1,whitened+sir+starts,85.0695,0.9963,0.10482,0.055347,0.431
grid,2024,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,random,87.2854,0.998878,0.129671,0.023482,0.103
grid,2024,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,sir,87.2436,0.998843,0.129679,0.02349,0.104
grid,2024,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened,87.2331,0.998834,0.129679,0.002628,0.109
grid,2024,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,more starts,87.2071,0.998812,0.129684,0.023495,0.494
grid,2024,sine_s2.0_r0.5,,sine,2.0,0.5,200,20,1,whitened+sir+starts,87.2331,0.998834,0.129679,0.02301,0.459
grid,2024,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,random,8.3721,0.145602,0.335408,0.193646,0.09
grid,2024,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,sir,8.3721,0.145602,0.335408,0.193646,0.087
grid,2024,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened,8.3831,0.145791,0.335409,0.19329,0.117
grid,2024,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,more starts,8.3721,0.145602,0.335408,0.193646,0.547
grid,2024,abs_s0.0_r0.0,,abs,0.0,0.0,200,20,1,whitened+sir+starts,8.3482,0.145189,0.335409,0.193295,0.587
grid,2024,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,random,16.5708,0.2852,0.203785,0.030745,0.131
grid,2024,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,sir,16.5708,0.2852,0.203785,5.5e-05,0.106
grid,2024,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened,16.6227,0.286068,0.20378,0.008139,0.118
grid,2024,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,more starts,16.5708,0.2852,0.203785,0.030745,0.565
grid,2024,abs_s0.5_r0.0,,abs,0.5,0.0,200,20,1,whitened+sir+starts,16.5688,0.285167,0.20378,0.008139,0.517
grid,2024,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,random,78.8345,0.981072,0.131974,0.010427,0.077
grid,2024,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,sir,70.3606,0.941827,0.134083,0.002218,0.088
grid,2024,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened,78.5984,0.980266,0.131968,0.000567,0.083
grid,2024,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,more starts,70.3442,0.94173,0.134089,0.012542,0.427
grid,2024,abs_s1.0_r0.0,,abs,1.0,0.0,200,20,1,whitened+sir+starts,70.2076,0.940926,0.134087,0.002685,0.443
grid,2024,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,random,83.1335,0.992827,0.123624,0.003289,0.097
grid,2024,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,sir,81.915,0.99006,0.123119,0.002806,0.088
grid,2024,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened,83.315,0.993201,0.123656,0.106648,0.073
grid,2024,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,more starts,83.6211,0.993809,0.123639,0.01102,0.407
grid,2024,abs_s2.0_r0.0,,abs,2.0,0.0,200,20,1,whitened+sir+starts,83.315,0.993201,0.123656,0.106648,0.395
grid,2024,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,random,10.2237,0.177491,0.335404,0.014452,0.126
grid,2024,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,sir,10.2237,0.177491,0.335404,0.014452,0.107
grid,2024,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened,10.0905,0.175204,0.335409,0.19361,0.11
grid,2024,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,more starts,9.9159,0.172203,0.335408,0.193409,0.554
grid,2024,abs_s0.0_r0.5,,abs,0.0,0.5,200,20,1,whitened+sir+starts,10.0905,0.175204,0.335409,0.194268,0.52
grid,2024,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,random,21.1364,0.360589,0.203762,6.1e-05,0.109
grid,2024,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,sir,20.821,0.355449,0.20377,0.000106,0.103
grid,2024,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened,21.3232,0.363628,0.203777,0.000269,0.115
grid,2024,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,more starts,21.2749,0.362843,0.203785,0.008129,0.581
grid,2024,abs_s0.5_r0.5,,abs,0.5,0.5,200,20,1,whitened+sir+starts,21.1127,0.360203,0.203786,0.107015,0.569
grid,2024,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,random,82.2925,0.990966,0.134084,0.002203,0.106
grid,2024,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,sir,82.2925,0.990966,0.134084,0.002189,0.092
grid,2024,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened,81.9469,0.990139,0.133958,0.011133,0.096
grid,2024,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,more starts,82.1753,0.990689,0.13409,0.090168,0.474
grid,2024,abs_s1.0_r0.5,,abs,1.0,0.5,200,20,1,whitened+sir+starts,82.3124,0.991012,0.134095,0.011734,0.445
grid,2024,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,random,87.4384,0.999001,0.123572,0.004169,0.097
grid,2024,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,sir,87.4098,0.998978,0.123512,0.003419,0.082
grid,2024,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened,87.4473,0.999008,0.123617,0.061189,0.092
grid,2024,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,more starts,87.4024,0.998972,0.123612,0.042261,0.484
grid,2024,abs_s2.0_r0.5,,abs,2.0,0.5,200,20,1,whitened+sir+starts,87.5788,0.999107,0.123643,0.061215,0.429
grid,2024,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,random,8.3978,0.146045,0.734833,0.018075,0.087
grid,2024,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,sir,8.3978,0.146045,0.734833,0.018075,0.074
grid,2024,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened,8.3188,0.144681,0.734847,3.2e-05,0.101
grid,2024,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,more starts,8.3341,0.144946,0.734849,0.018091,0.475
grid,2024,cubic_s0.0_r0.0,,cubic,0.0,0.0,200,20,1,whitened+sir+starts,8.264,0.143734,0.734847,0.002539,0.489
grid,2024,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,random,11.6229,0.201469,0.671769,0.000112,0.095
grid,2024,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,sir,11.6673,0.202228,0.671775,0.000117,0.084
grid,2024,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened,11.6952,0.202705,0.671786,8.4e-05,0.098
grid,2024,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,more starts,11.6065,0.201189,0.671788,0.001404,0.474
grid,2024,cubic_s0.5_r0.0,,cubic,0.5,0.0,200,20,1,whitened+sir+starts,11.6952,0.202705,0.671786,0.000309,0.468
grid,2024,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,random,16.9811,0.292057,0.577122,8.5e-05,0.097
grid,2024,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,sir,16.9885,0.292181,0.577115,0.000792,0.082
grid,2024,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened,16.915,0.290953,0.577131,0.000263,0.095
grid,2024,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,more starts,16.8914,0.290558,0.577129,0.001114,0.475
grid,2024,cubic_s1.0_r0.0,,cubic,1.0,0.0,200,20,1,whitened+sir+starts,16.8765,0.290309,0.577135,0.001065,0.473
grid,2024,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,random,29.1142,0.486552,0.41709,0.000163,0.103
grid,2024,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,sir,29.1142,0.486552,0.41709,4.6e-05,0.094
grid,2024,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened,29.0073,0.48492,0.417098,0.000137,0.1
grid,2024,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,more starts,29.0505,0.48558,0.417115,0.000958,0.489
grid,2024,cubic_s2.0_r0.0,,cubic,2.0,0.0,200,20,1,whitened+sir+starts,28.9811,0.484521,0.417115,0.000931,0.475
grid,2024,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,random,9.7865,0.169978,0.734834,0.000104,0.099
grid,2024,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,sir,9.8889,0.171739,0.734847,0.000117,0.094
grid,2024,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened,9.9538,0.172853,0.734847,0.000102,0.111
grid,2024,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,more starts,10.0036,0.17371,0.734847,0.000168,0.524
grid,2024,cubic_s0.0_r0.5,,cubic,0.0,0.5,200,20,1,whitened+sir+starts,9.9796,0.173298,0.734848,0.00197,0.512
grid,2024,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,random,15.2835,0.263595,0.671785,0.004355,0.099
grid,2024,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,sir,15.2835,0.263595,0.671785,0.000118,0.1
grid,2024,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened,15.1983,0.26216,0.671766,2.1e-05,0.1
grid,2024,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,more starts,15.2138,0.262422,0.671785,0.004356,0.5
grid,2024,cubic_s0.5_r0.5,,cubic,0.5,0.5,200,20,1,whitened+sir+starts,15.157,0.261464,0.671787,0.001389,0.485
grid,2024,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,random,22.8288,0.387979,0.577138,5.7e-05,0.108
grid,2024,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,sir,22.8288,0.387979,0.577138,3.6e-05,0.102
grid,2024,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened,22.8669,0.388592,0.577129,6.2e-05,0.104
grid,2024,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,more starts,22.8288,0.387979,0.577138,0.003544,0.473
grid,2024,cubic_s1.0_r0.5,,cubic,1.0,0.5,200,20,1,whitened+sir+starts,22.7195,0.38622,0.577133,0.000546,0.487
grid,2024,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,random,38.4993,0.622505,0.417112,0.000213,0.093
grid,2024,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,sir,38.4993,0.622505,0.417112,0.000342,0.094
grid,2024,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened,38.6622,0.624728,0.417113,4.4e-05,0.102
grid,2024,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,more starts,38.4993,0.622505,0.417112,0.000883,0.446
grid,2024,cubic_s2.0_r0.5,,cubic,2.0,0.5,200,20,1,whitened+sir+starts,38.6622,0.624728,0.417113,0.001851,0.467
grid,2024,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,random,5.7272,0.099793,0.93767,0.000281,0.093
grid,2024,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,sir,5.5947,0.09749,0.937675,0.000286,0.085
grid,2024,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened,5.5432,0.096596,0.93767,0.000381,0.098
grid,2024,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,more starts,5.6813,0.098994,0.937675,0.000573,0.486
grid,2024,tanh_s0.0_r0.0,,tanh,0.0,0.0,200,20,1,whitened+sir+starts,5.5915,0.097435,0.937675,0.000542,0.459
grid,2024,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,random,14.1007,0.243626,0.719036,0.001045,0.088
grid,2024,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,sir,14.1007,0.243626,0.719036,0.000122,0.088
grid,2024,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened,14.1406,0.244303,0.719035,0.000338,0.091
grid,2024,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,more starts,14.1007,0.243626,0.719036,0.002053,0.461
grid,2024,tanh_s0.5_r0.0,,tanh,0.5,0.0,200,20,1,whitened+sir+starts,14.1107,0.243796,0.719039,0.001812,0.436
grid,2024,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,random,26.0637,0.439371,0.419006,7.8e-05,0.093
grid,2024,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,sir,26.2756,0.442689,0.418993,0.000201,0.079
grid,2024,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened,26.1151,0.440175,0.419005,9.6e-05,0.091
grid,2024,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,more starts,26.0232,0.438734,0.41901,0.000477,0.463
grid,2024,tanh_s1.0_r0.0,,tanh,1.0,0.0,200,20,1,whitened+sir+starts,26.2183,0.441792,0.419009,0.000668,0.439
grid,2024,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,random,45.7344,0.716112,0.212412,0.000319,0.082
grid,2024,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,sir,46.4768,0.725096,0.21239,6.7e-05,0.079
grid,2024,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened,46.1246,0.720848,0.212366,0.002019,0.077
grid,2024,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,more starts,45.4327,0.712427,0.212432,0.000384,0.397
grid,2024,tanh_s2.0_r0.0,,tanh,2.0,0.0,200,20,1,whitened+sir+starts,45.0923,0.708245,0.21243,0.002083,0.392
grid,2024,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,random,6.8463,0.119206,0.937674,0.00011,0.108
grid,2024,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,sir,6.8463,0.119206,0.937674,0.00011,0.094
grid,2024,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened,6.797,0.118352,0.937657,0.000148,0.095
grid,2024,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,more starts,6.7384,0.117336,0.937675,0.000474,0.527
grid,2024,tanh_s0.0_r0.5,,tanh,0.0,0.5,200,20,1,whitened+sir+starts,6.8362,0.119031,0.937671,0.00076,0.504
grid,2024,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,random,17.6538,0.303265,0.719038,3.4e-05,0.116
grid,2024,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,sir,17.6538,0.303265,0.719038,9e-05,0.096
grid,2024,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened,17.766,0.305131,0.719015,0.000902,0.094
grid,2024,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,more starts,17.6538,0.303265,0.719038,0.002409,0.508
grid,2024,tanh_s0.5_r0.5,,tanh,0.5,0.5,200,20,1,whitened+sir+starts,17.7641,0.305098,0.719037,0.005989,0.479
grid,2024,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,random,33.475,0.551573,0.419005,0.00012,0.094
grid,2024,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,sir,33.5162,0.552173,0.419008,0.000124,0.092
grid,2024,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened,33.5784,0.553077,0.41901,0.000256,0.109
grid,2024,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,more starts,33.5638,0.552865,0.419011,0.000359,0.488
grid,2024,tanh_s1.0_r0.5,,tanh,1.0,0.5,200,20,1,whitened+sir+starts,33.5784,0.553077,0.41901,0.000721,0.467
grid,2024,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,random,54.7229,0.816369,0.212426,0.002908,0.085
grid,2024,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,sir,54.9313,0.818464,0.212417,0.000424,0.075
grid,2024,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened,54.8928,0.818078,0.212418,0.150176,0.096
grid,2024,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,more starts,54.6836,0.815972,0.212429,0.002911,0.434
grid,2024,tanh_s2.0_r0.5,,tanh,2.0,0.5,200,20,1,whitened+sir+starts,54.7667,0.81681,0.212426,0.150184,0.419
grid,5,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,random,11.4309,0.198186,0.332631,0.214809,0.108
grid,5,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,sir,10.7858,0.187138,0.332679,0.000134,0.095
grid,5,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,whitened,10.8363,0.188004,0.332692,0.215299,0.091
grid,5,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,more starts,10.8581,0.188377,0.33269,0.214894,0.524
grid,5,square_s0.0_r0.0,,square,0.0,0.0,200,20,1,whitened+sir+starts,10.8363,0.188004,0.332692,0.215299,0.488
grid,5,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,random,14.8298,0.255948,0.298643,0.102099,0.112
grid,5,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,sir,15.0296,0.259318,0.29864,0.102096,0.092
grid,5,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,whitened,14.8245,0.255859,0.298624,0.124722,0.107
grid,5,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,more starts,14.8298,0.255948,0.298643,0.102099,0.537
grid,5,square_s0.5_r0.0,,square,0.5,0.0,200,20,1,whitened+sir+starts,14.9166,0.257412,0.298637,0.166008,0.501
grid,5,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,random,18.5344,0.317874,0.240291,0.000137,0.111
grid,5,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,sir,18.3781,0.315286,0.240294,0.00014,0.098
grid,5,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened,18.4025,0.315691,0.240281,0.081841,0.101
grid,5,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,more starts,18.3218,0.314354,0.240303,0.181257,0.551
grid,5,square_s1.0_r0.0,,square,1.0,0.0,200,20,1,whitened+sir+starts,18.3964,0.315589,0.24031,0.081869,0.573
grid,5,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,random,28.0861,0.470797,0.157929,0.012328,0.095
grid,5,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,sir,28.0152,0.469706,0.15796,0.012359,0.093
grid,5,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened,29.7256,0.495846,0.157606,0.011961,0.103
grid,5,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,more starts,28.0262,0.469876,0.15794,0.012339,0.465
grid,5,square_s2.0_r0.0,,square,2.0,0.0,200,20,1,whitened+sir+starts,28.0424,0.470125,0.157957,0.012399,0.467
grid,5,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,random,14.0078,0.242055,0.332666,2.9e-05,0.095
grid,5,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,sir,14.2237,0.245709,0.332687,3.5e-05,0.088
grid,5,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened,14.2645,0.246398,0.332688,0.214141,0.103
grid,5,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,more starts,14.1042,0.243686,0.33269,0.217605,0.497
grid,5,square_s0.0_r0.5,,square,0.0,0.5,200,20,1,whitened+sir+starts,14.1179,0.243917,0.33269,0.258846,0.517
grid,5,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,random,20.0902,0.343499,0.29864,0.000204,0.094
grid,5,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,sir,20.0902,0.343499,0.29864,0.000204,0.085
grid,5,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened,20.0986,0.343637,0.298637,0.000135,0.099
grid,5,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,more starts,20.0604,0.34301,0.298642,0.000517,0.467
grid,5,square_s0.5_r0.5,,square,0.5,0.5,200,20,1,whitened+sir+starts,20.0119,0.342216,0.298645,0.207706,0.495
grid,5,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,random,24.6417,0.416942,0.24029,0.000127,0.083
grid,5,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,sir,24.4697,0.414213,0.240264,0.000285,0.069
grid,5,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,whitened,24.3749,0.412706,0.240283,0.001077,0.084
grid,5,square_s1.0_r0.5,,square,1.0,0.5,200,20,1,more starts,24.7963,0.419394,0.240309,0.001499,0.445
