# script: ch06_full_grid.py
# seeds: 0
maturity,d,cp,anchor,method,DM,p,mspe_anchor,mspe_method
5,1,False,INPCA(k3)+lin(G&S),PLS+poly,1.03326191327175,0.30148134581784847,46.608824531941536,42.12624447482607
5,1,False,INPCA(k3)+lin(G&S),SAVE+linear,-2.07175933556659,0.038287890722406015,46.608824531941536,49.27116032970635
5,1,False,INPCA(k3)+lin(G&S),SAVE+poly,-2.0752195982303494,0.03796618706979826,46.608824531941536,49.268199478098516
5,1,False,INPCA(k3)+lin(G&S),SIR+linear,0.622504002179034,0.5336105129618156,46.608824531941536,44.33735262811939
5,1,False,INPCA(k3)+lin(G&S),SIR+poly,-0.03082343806087951,0.9754103484291237,46.608824531941536,46.708817664487704
5,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,0.44446461640433826,0.6567067053751319,29.629305762791486,28.248772215986534
5,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,0.15421089720645312,0.8774434502427346,29.629305762791486,29.15938806737301
5,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.44446461640433826,0.6567067053751319,29.629305762791486,28.248772215986534
5,1,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.15421089720645312,0.8774434502427346,29.629305762791486,29.15938806737301
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",0.3090409673164777,0.7572903636679171,29.629305762791486,29.373203854958607
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",1.028900465623874,0.30352644956304253,29.629305762791486,28.320681520120456
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-0.5909464202977641,0.5545563215665217,29.629305762791486,30.088358797070214
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-0.7623129591932056,0.445873241202805,29.629305762791486,30.508151979575988
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",0.2858836984774881,0.7749671996465768,29.629305762791486,28.794857093603753
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",0.18367042669852968,0.8542720102594668,29.629305762791486,28.975788547498325
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-0.8448932227930421,0.3981704587247161,29.629305762791486,31.023990119901985
5,1,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0721666470677054,0.28364518817091433,29.629305762791486,52.53063164311064
5,1,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,1.3301267327229944,0.1834765189941132,29.629305762791486,29.002326441124616
5,1,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,0.3560327469584221,0.7218160413605643,29.629305762791486,29.369291270975385
5,1,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,29.629305762791486,29.629305762791486
5,1,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.2552848359734752,0.20937537796358852,29.629305762791486,29.650411549486222
5,1,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,0.67109005843294,0.5021631598055945,29.629305762791486,28.714391655166285
5,1,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,0.6112921469579681,0.5410061889689808,29.629305762791486,28.769807956782977
5,1,True,INPCA(k3)+lin(G&S),PCA+linear,0.3707254930031435,0.7108420005940199,29.629305762791486,29.081895568124356
5,1,True,INPCA(k3)+lin(G&S),PCA+poly,0.9640230806119561,0.33503435440339446,29.629305762791486,27.167981595603347
5,1,True,INPCA(k3)+lin(G&S),PLS+linear,0.37648467361690224,0.7065566074825314,29.629305762791486,28.27274910861901
5,1,True,INPCA(k3)+lin(G&S),PLS+poly,0.3920460788316521,0.6950241675051392,29.629305762791486,28.19940752260972
5,1,True,INPCA(k3)+lin(G&S),SAVE+linear,0.5862751368814535,0.557690636362203,29.629305762791486,29.195617174719434
5,1,True,INPCA(k3)+lin(G&S),SAVE+poly,0.5862658443072232,0.5576968800294815,29.629305762791486,29.195631144097316
5,1,True,INPCA(k3)+lin(G&S),SIR+linear,0.21403416079276025,0.8305204179334078,29.629305762791486,28.997542954752774
5,1,True,INPCA(k3)+lin(G&S),SIR+poly,-0.5623437340005206,0.5738818465814095,29.629305762791486,30.967694449289244
5,2,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.19851723275546868,0.8426404032586359,41.19152719281748,41.64698310630803
5,2,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.23486090786189745,0.814316691955119,41.19152719281748,41.75211401096705
5,2,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-0.28469730186892034,0.7758760579416035,41.19152719281748,41.84978778482654
5,2,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.41667434857258456,0.6769166193725606,41.19152719281748,42.3410579959623
5,2,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,0.33988613186003863,0.7339422807602041,41.19152719281748,40.655651760646144
5,2,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,0.047920016867396456,0.9617799865621932,41.19152719281748,41.07289545558067
5,2,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.00273901367420624,0.9978145860100907,41.19152719281748,41.195840956506714
5,2,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.1773784625915955,0.8592111234285018,41.19152719281748,41.652076231535176
5,2,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-2.011213757715771,0.04430288322272613,41.19152719281748,51.447802153962186
5,2,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.8997104602286599,0.0574711268609005,41.19152719281748,49.84655884676809
5,2,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.0903625195682296,0.2755534851882748,41.19152719281748,44.65207306931199
5,2,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.0922492534484904,0.2747235588778838,41.19152719281748,44.68643602101805
5,2,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.2611241968178541,0.20726410404197582,41.19152719281748,47.63753442040866
5,2,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.1300829697932253,0.2584412650456014,41.19152719281748,47.7259070686837
5,2,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.6588120617465265,0.09715366905415457,41.19152719281748,50.04709391691085
5,2,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.2224741009190472,0.22152839210081954,41.19152719281748,78.34485072660681
5,2,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.6004362294598147,0.5482155487758278,41.19152719281748,41.944398200677256
5,2,False,PCA+poly(LN-winner),INPCA(k2)+poly,-0.9198407859929415,0.3576559662002152,41.19152719281748,42.4366154444587
5,2,False,PCA+poly(LN-winner),INPCA(k3)+linear,-1.2034366291108158,0.228807400486843,41.19152719281748,45.0602492800361
5,2,False,PCA+poly(LN-winner),INPCA(k3)+poly,-1.2029661294426812,0.228989427868717,41.19152719281748,45.1641174244057
5,2,False,PCA+poly(LN-winner),INPCA(k4)+linear,0.19114434203934944,0.8484125081155176,41.19152719281748,40.92352225747587
5,2,False,PCA+poly(LN-winner),INPCA(k4)+poly,0.060547696878498626,0.9517194288880131,41.19152719281748,41.09379673032123
5,2,False,PCA+poly(LN-winner),PCA+linear,-1.8413737878094403,0.06556680131238135,41.19152719281748,44.67207421523838
5,2,False,PCA+poly(LN-winner),PCA+poly,,,41.19152719281748,41.19152719281748
5,2,False,PCA+poly(LN-winner),PLS+linear,-0.3375022269789368,0.7357383336420491,41.19152719281748,42.23830855017313
5,2,False,PCA+poly(LN-winner),PLS+poly,-0.30337083061600967,0.7616072726552163,41.19152719281748,42.12795215586804
5,2,False,PCA+poly(LN-winner),SAVE+linear,-1.6545245787119527,0.09802097358040562,41.19152719281748,49.24188454260868
5,2,False,PCA+poly(LN-winner),SAVE+poly,-1.6591323883928817,0.09708911806260723,41.19152719281748,49.2355696401025
5,2,False,PCA+poly(LN-winner),SIR+linear,-0.03782782570098299,0.9698249585437602,41.19152719281748,41.28859145589546
5,2,False,PCA+poly(LN-winner),SIR+poly,-0.6964105137378793,0.4861717806375174,41.19152719281748,43.40407316007113
5,2,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.49990981391537426,0.6171385816703829,27.340025451718596,28.25638844707874
5,2,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.5235990193697123,0.6005574637122291,27.340025451718596,28.337277239334938
5,2,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-0.6242538059986619,0.5324609157632456,27.340025451718596,28.414849767339643
5,2,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.7153825333724436,0.4743727023764315,27.340025451718596,28.78744935595911
5,2,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.6271593901776475,0.5305547600004052,27.340025451718596,28.251320762378842
5,2,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.9988781271715103,0.317853733169132,27.340025451718596,29.52353003450958
5,2,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.8075985614998048,0.4193217151075106,27.340025451718596,28.444546408759827
5,2,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-1.0541222876296474,0.2918269333491408,27.340025451718596,29.74638800007662
5,2,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.825625293313451,0.06790672319034408,27.340025451718596,30.513528110739752
5,2,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.4565331671492445,0.1452452877703676,27.340025451718596,29.321690553276273
5,2,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.4797568365891383,0.13893815151163746,27.340025451718596,29.636142798294312
5,2,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.2945576856880605,0.1954728574338631,27.340025451718596,30.259332316064047
5,2,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.8356497949558749,0.4033519468168745,27.340025451718596,29.165272741360074
5,2,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.7054866075566649,0.48050746340729633,27.340025451718596,29.27652207843566
5,2,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.4196718123832561,0.1557032480078513,27.340025451718596,31.18016699547473
5,2,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.1487656181812769,0.25065264014020405,27.340025451718596,45.88405112566333
5,2,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.0237737094630266,0.30594217089098663,27.340025451718596,28.472200145323853
5,2,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.2499410056200084,0.21132109866741522,27.340025451718596,28.79975270464996
5,2,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.2193280186638698,0.22271971825396575,27.340025451718596,28.76910925524153
5,2,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.2244404265972895,0.22078612672281306,27.340025451718596,28.783340653541128
5,2,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.3364156684842672,0.18141344780165092,27.340025451718596,28.827812022367524
5,2,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.4075405017815863,0.15926717615448993,27.340025451718596,28.889412296365172
5,2,True,PCA+poly(LN-winner),PCA+linear,-1.5578763140594443,0.11926257101799687,27.340025451718596,29.599805224241234
5,2,True,PCA+poly(LN-winner),PCA+poly,,,27.340025451718596,27.340025451718596
5,2,True,PCA+poly(LN-winner),PLS+linear,-0.45103979464284866,0.6519608680815905,27.340025451718596,28.275088858745896
5,2,True,PCA+poly(LN-winner),PLS+poly,-0.40902760603073857,0.6825194021965464,27.340025451718596,28.201512534373002
5,2,True,PCA+poly(LN-winner),SAVE+linear,-0.9996895192397215,0.31746078569750846,27.340025451718596,28.956626990549395
5,2,True,PCA+poly(LN-winner),SAVE+poly,-1.0008092477269823,0.31691903780751396,27.340025451718596,28.950357528914697
5,2,True,PCA+poly(LN-winner),SIR+linear,-0.5213884566413045,0.6020961911836236,27.340025451718596,28.33648981896036
5,2,True,PCA+poly(LN-winner),SIR+poly,-1.5797863075246363,0.11415581236598893,27.340025451718596,30.168731787959427
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,1.4119323910526715,0.15796986924310197,45.0602492800361,41.64698310630803
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,1.3586277857264304,0.17426456583011296,45.0602492800361,41.75211401096705
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,1.3936809090116973,0.16341398374147453,45.0602492800361,41.84978778482654
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,1.1364230921061165,0.25577953589584657,45.0602492800361,42.3410579959623
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,1.65709416833562,0.0975004379856399,45.0602492800361,40.655651760646144
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,1.3223619080886082,0.18604766682868323,45.0602492800361,41.07289545558067
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,1.5370427311336188,0.12428284559932967,45.0602492800361,41.195840956506714
5,2,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,1.1591523722274235,0.246394081303982,45.0602492800361,41.652076231535176
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-2.386133066245207,0.017026589076164722,45.0602492800361,51.447802153962186
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-2.21147999080233,0.027002615983949596,45.0602492800361,49.84655884676809
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",0.22626536878951842,0.820995031652292,45.0602492800361,44.65207306931199
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",0.20510756707201155,0.8374880844517354,45.0602492800361,44.68643602101805
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.9830353277934993,0.32559005176084677,45.0602492800361,47.63753442040866
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.778704816473933,0.43615361822381216,45.0602492800361,47.7259070686837
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.8910615954006615,0.05861612236322067,45.0602492800361,50.04709391691085
5,2,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1654336398705105,0.24384350707310487,45.0602492800361,78.34485072660681
5,2,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,1.049680497691208,0.2938650331415489,45.0602492800361,41.944398200677256
5,2,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,1.042176459093493,0.2973298751395359,45.0602492800361,42.4366154444587
5,2,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,45.0602492800361,45.0602492800361
5,2,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-0.9000318853414239,0.3681032824989079,45.0602492800361,45.1641174244057
5,2,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,1.184562492054829,0.23619047435124507,45.0602492800361,40.92352225747587
5,2,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,1.0510345820383378,0.29324270723515644,45.0602492800361,41.09379673032123
5,2,False,INPCA(k3)+lin(G&S),PCA+linear,0.18395963023596185,0.8540451247824508,45.0602492800361,44.67207421523838
5,2,False,INPCA(k3)+lin(G&S),PCA+poly,1.2034366291108158,0.228807400486843,45.0602492800361,41.19152719281748
5,2,False,INPCA(k3)+lin(G&S),PLS+linear,1.267208359188642,0.20508079760304332,45.0602492800361,42.23830855017313
5,2,False,INPCA(k3)+lin(G&S),PLS+poly,1.2875505518009775,0.19790246172177683,45.0602492800361,42.12795215586804
5,2,False,INPCA(k3)+lin(G&S),SAVE+linear,-1.3436744316805225,0.17905368883315065,45.0602492800361,49.24188454260868
5,2,False,INPCA(k3)+lin(G&S),SAVE+poly,-1.349363254872516,0.17722031727637733,45.0602492800361,49.2355696401025
5,2,False,INPCA(k3)+lin(G&S),SIR+linear,1.5557222663366794,0.11977414945491316,45.0602492800361,41.28859145589546
5,2,False,INPCA(k3)+lin(G&S),SIR+poly,0.8536661266948686,0.39329000769460665,45.0602492800361,43.40407316007113
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.2180577144360771,0.8273841435802165,28.76910925524153,28.25638844707874
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,0.17993396008911022,0.857204413994644,28.76910925524153,28.337277239334938
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,0.1738369131833625,0.8619936335123137,28.76910925524153,28.414849767339643
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.008371739991113555,0.9933203959386148,28.76910925524153,28.78744935595911
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,0.24475409471469017,0.8066468400378088,28.76910925524153,28.251320762378842
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-0.3640240040338619,0.7158400847073196,28.76910925524153,29.52353003450958
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,0.1619911471651455,0.8713128253327354,28.76910925524153,28.444546408759827
5,2,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,-0.4680612582613724,0.639740783258349,28.76910925524153,29.74638800007662
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.879412691428844,0.060188164724066295,28.76910925524153,30.513528110739752
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.7824529885396175,0.4339484032914893,28.76910925524153,29.321690553276273
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.0408404576477805,0.2979495997207193,28.76910925524153,29.636142798294312
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.0394141169467621,0.2986121813475706,28.76910925524153,30.259332316064047
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.20050381448362328,0.8410865750435133,28.76910925524153,29.165272741360074
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.19685892922396378,0.8439379344292934,28.76910925524153,29.27652207843566
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.3963573391854518,0.1626069149466236,28.76910925524153,31.18016699547473
5,2,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.1223039430057409,0.2617332302467643,28.76910925524153,45.88405112566333
5,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.3394213949814941,0.7342923033493198,28.76910925524153,28.472200145323853
5,2,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-0.044107965886103426,0.9648183431072173,28.76910925524153,28.79975270464996
5,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,28.76910925524153,28.76910925524153
5,2,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.1260659411250633,0.2601376090237979,28.76910925524153,28.783340653541128
5,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.0489617920838208,0.9609497449001769,28.76910925524153,28.827812022367524
5,2,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.09972874915866864,0.9205596757889296,28.76910925524153,28.889412296365172
5,2,True,INPCA(k3)+lin(G&S),PCA+linear,-0.8773910212588671,0.38027428834169363,28.76910925524153,29.599805224241234
5,2,True,INPCA(k3)+lin(G&S),PCA+poly,1.2193280186638698,0.22271971825396575,28.76910925524153,27.340025451718596
5,2,True,INPCA(k3)+lin(G&S),PLS+linear,0.20244812572780885,0.8395664083262915,28.76910925524153,28.275088858745896
5,2,True,INPCA(k3)+lin(G&S),PLS+poly,0.22802838780335477,0.8196241715418879,28.76910925524153,28.201512534373002
5,2,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.13178069454921967,0.8951577568830829,28.76910925524153,28.956626990549395
5,2,True,INPCA(k3)+lin(G&S),SAVE+poly,-0.12761195143956963,0.8984560725861204,28.76910925524153,28.950357528914697
5,2,True,INPCA(k3)+lin(G&S),SIR+linear,0.18341662775680795,0.8544711301119283,28.76910925524153,28.33648981896036
5,2,True,INPCA(k3)+lin(G&S),SIR+poly,-0.82833889298941,0.4074786025201793,28.76910925524153,30.168731787959427
5,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,0.4485231069182627,0.6537757136939701,41.084802560919854,40.414748674651605
5,3,False,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-0.21294700259529797,0.8313683002923393,41.084802560919854,41.520703459615326
5,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,0.33608335739125483,0.7368080081137447,41.084802560919854,40.64545932903021
5,3,False,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,0.8199195590756367,0.41226196586032327,41.084802560919854,40.079553193846415
5,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.4306455369766932,0.6667261252349377,41.084802560919854,41.919686518237796
5,3,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.45460248451193036,0.6493952470280093,41.084802560919854,42.294584589719605
5,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.6992767962919773,0.4843790651522899,41.084802560919854,42.224786583513925
5,3,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.4630296829242575,0.6433430909007916,41.084802560919854,42.13457635929981
5,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.2324741834789583,0.217772004606954,41.084802560919854,42.9769273822176
5,3,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-0.9569118537840491,0.33861174762518065,41.084802560919854,42.22029185661064
5,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.162178048014024,0.245163149579948,41.084802560919854,45.19047140747133
5,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.1651977255132395,0.24393896610540167,41.084802560919854,45.286291391175496
5,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.5767418110117218,0.5641138832438897,41.084802560919854,42.335860328752794
5,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.5763283165309708,0.5643932866030332,41.084802560919854,42.764424939840296
5,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.2850889169312036,0.19876121406529945,41.084802560919854,45.76065601815214
5,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0842923305342005,0.2782352047318406,41.084802560919854,121.0020252443465
5,3,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.6391976187042905,0.5226943810532716,41.084802560919854,41.641996039686475
5,3,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.1092073014805555,0.2673407635057483,41.084802560919854,42.370559020292205
5,3,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.6291838593113982,0.5292286945379385,41.084802560919854,41.723776712540825
5,3,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.6360809100749694,0.5247236873520702,41.084802560919854,41.73528928525365
5,3,False,PCA+poly(LN-winner),INPCA(k4)+linear,-1.1563759836603704,0.24752740066843693,41.084802560919854,41.775373557669695
5,3,False,PCA+poly(LN-winner),INPCA(k4)+poly,-1.0148549810849063,0.3101749606251336,41.084802560919854,41.94664943415782
5,3,False,PCA+poly(LN-winner),PCA+linear,-2.0562435025441976,0.03975905101968524,41.084802560919854,44.12501168194558
5,3,False,PCA+poly(LN-winner),PCA+poly,,,41.084802560919854,41.084802560919854
5,3,False,PCA+poly(LN-winner),PLS+linear,-0.47973074761859813,0.6314188613625904,41.084802560919854,42.23830855017313
5,3,False,PCA+poly(LN-winner),PLS+poly,-0.4369968201851172,0.6621136541155819,41.084802560919854,42.123768276760785
5,3,False,PCA+poly(LN-winner),SAVE+linear,-1.3540045807452699,0.1757349162953148,41.084802560919854,46.51755746868195
5,3,False,PCA+poly(LN-winner),SAVE+poly,-1.3579165602731371,0.17449016198825595,41.084802560919854,46.524647992155174
5,3,False,PCA+poly(LN-winner),SIR+linear,-0.4512001839856841,0.6518452770610572,41.084802560919854,42.12965196753226
5,3,False,PCA+poly(LN-winner),SIR+poly,-1.0643909259654847,0.28715164269643534,41.084802560919854,44.54562191772588
5,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,0.02651712417903117,0.9788448752817975,27.71669343544518,27.67845435370866
5,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-1.1361582479031451,0.25589034092299023,27.71669343544518,29.791384772153577
5,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-0.24444649207914623,0.806885038165718,27.71669343544518,28.02837973625863
5,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-0.41009903215643895,0.6817333026616339,27.71669343544518,28.2316331238241
5,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.1249989652014871,0.26058947277314903,27.71669343544518,29.967157276829695
5,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.0743372522122756,0.2826715545442182,27.71669343544518,31.235975925488937
5,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-0.9040447448734976,0.3659716757259792,27.71669343544518,28.779846223755257
5,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.6509671771426936,0.5150676750770171,27.71669343544518,28.917912902102305
5,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.8875428839075608,0.05908734404489202,27.71669343544518,30.179729280956824
5,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.4480437408919595,0.1476048179447429,27.71669343544518,29.110113390527165
5,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.0912580348310545,0.27515935771683475,27.71669343544518,30.307985309094025
5,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.043421678776983,0.29675303743641646,27.71669343544518,31.321090476969378
5,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-0.9614367919915129,0.3363325925128482,27.71669343544518,29.567735743669466
5,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-0.8555029413993102,0.39227277674629457,27.71669343544518,29.82297714464678
5,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.3809615763799559,0.16729077515237556,27.71669343544518,30.454757741198048
5,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0943173610973589,0.273815813629279,27.71669343544518,62.66954420735638
5,3,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.2945217018494433,0.1954852781042118,27.71669343544518,28.7852692982181
5,3,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.5573402130212997,0.11938973272505171,27.71669343544518,29.30884567880855
5,3,True,PCA+poly(LN-winner),INPCA(k3)+linear,-0.9465022722751087,0.343892463842987,27.71669343544518,28.67095026098927
5,3,True,PCA+poly(LN-winner),INPCA(k3)+poly,-0.9525517612771527,0.3408172282143518,27.71669343544518,28.68281291266684
5,3,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.7088382513444191,0.08748091507702593,27.71669343544518,28.765220572306063
5,3,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.8364681769241837,0.06628844445424598,27.71669343544518,28.82810811037167
5,3,True,PCA+poly(LN-winner),PCA+linear,-1.9257460496355194,0.05413609088386728,27.71669343544518,29.863979763831217
5,3,True,PCA+poly(LN-winner),PCA+poly,,,27.71669343544518,27.71669343544518
5,3,True,PCA+poly(LN-winner),PLS+linear,-0.2716235776320785,0.7859114684994928,27.71669343544518,28.171563746846843
