# script: ch04_fair_comparison.py
# seeds: 42, 7, 123, 2024, 5
# arms: sy-full, sy-seed, sy-rand1, sy-rand5, sy-rand500, pp-rand1, pp-default, pp-probe500, adam-dcor2, sqp-dcor2
# replicates: 20 at (100, 6), 8 at (500, 20)
# n_perturb: 500
# n_probes: 500
# n_restarts: 5
# max_iter: 150
# sqp_max_iter: 1000
# sqp_tol: 0.0001
part,seed,model,nonlinearity,noise,n,p,d,arm,seconds,nfev,delta_m,dcor2_u_sum,dcor2_u_mean,dcov_v,angle
grid,7,,abs,0.5,200,20,1,sy-full,0.31,959,0.206741,0.187148,0.187148,0.243797,11.9314
grid,7,,abs,0.5,200,20,1,sy-seed,0.242,1142,0.206845,0.187158,0.187158,0.243796,11.9375
grid,7,,abs,0.5,200,20,1,sy-rand1,0.247,1174,0.20682,0.187154,0.187154,0.243793,11.9361
grid,7,,abs,0.5,200,20,1,sy-rand5,1.186,1315,0.206865,0.187156,0.187156,0.243798,11.9387
grid,7,,abs,0.5,200,20,1,sy-rand500,0.278,844,0.974228,0.097259,0.097259,0.179685,76.9638
grid,7,,abs,0.5,200,20,1,pp-rand1,0.023,-1,0.227732,0.187995,0.187995,0.24355,13.1636
grid,7,,abs,0.5,200,20,1,pp-default,0.109,-1,0.227732,0.187995,0.187995,0.24355,13.1636
grid,7,,abs,0.5,200,20,1,pp-probe500,0.157,-1,0.227732,0.187995,0.187995,0.24355,13.1636
grid,7,,abs,0.5,200,20,1,adam-dcor2,0.131,-1,0.227872,0.188003,0.188003,0.24355,13.1718
grid,7,,abs,0.5,200,20,1,sqp-dcor2,0.38,2742,0.228076,0.188003,0.188003,0.243564,13.1838
grid,7,,abs,1.0,200,20,1,sy-full,0.316,955,0.900538,0.124839,0.124839,0.232698,64.2289
grid,7,,abs,1.0,200,20,1,sy-seed,0.197,904,0.900759,0.124916,0.124916,0.232638,64.258
grid,7,,abs,1.0,200,20,1,sy-rand1,0.163,748,0.900458,0.124866,0.124866,0.232684,64.2184
grid,7,,abs,1.0,200,20,1,sy-rand5,0.984,1092,0.900316,0.124888,0.124888,0.2327,64.1996
grid,7,,abs,1.0,200,20,1,sy-rand500,0.283,798,0.891716,0.123128,0.123128,0.233032,63.0897
grid,7,,abs,1.0,200,20,1,pp-rand1,0.02,-1,0.899898,0.126078,0.126078,0.232443,64.1446
grid,7,,abs,1.0,200,20,1,pp-default,0.091,-1,0.899347,0.126089,0.126089,0.232496,64.0724
grid,7,,abs,1.0,200,20,1,pp-probe500,0.15,-1,0.899873,0.126084,0.126084,0.2325,64.1413
grid,7,,abs,1.0,200,20,1,adam-dcor2,0.146,-1,0.8999,0.126108,0.126108,0.232495,64.1449
grid,7,,abs,1.0,200,20,1,sqp-dcor2,0.393,2757,0.899546,0.126087,0.126087,0.232598,64.0984
grid,7,,cubic,0.0,200,20,1,sy-full,0.31,898,0.068833,0.79272,0.79272,0.668451,3.9469
grid,7,,cubic,0.0,200,20,1,sy-seed,0.203,898,0.068833,0.79272,0.79272,0.668451,3.9469
grid,7,,cubic,0.0,200,20,1,sy-rand1,0.247,1121,0.06885,0.792718,0.792718,0.668449,3.9479
grid,7,,cubic,0.0,200,20,1,sy-rand5,1.195,1110,0.068851,0.792725,0.792725,0.668454,3.948
grid,7,,cubic,0.0,200,20,1,sy-rand500,0.317,974,0.068816,0.792734,0.792734,0.668452,3.946
grid,7,,cubic,0.0,200,20,1,pp-rand1,0.021,-1,0.096944,0.800366,0.800366,0.667496,5.5632
grid,7,,cubic,0.0,200,20,1,pp-default,0.094,-1,0.096289,0.800401,0.800401,0.667428,5.5255
grid,7,,cubic,0.0,200,20,1,pp-probe500,0.142,-1,0.095673,0.800389,0.800389,0.667451,5.49
grid,7,,cubic,0.0,200,20,1,adam-dcor2,0.131,-1,0.096167,0.800405,0.800405,0.667404,5.5185
grid,7,,cubic,0.0,200,20,1,sqp-dcor2,0.153,1086,0.09689,0.8004,0.8004,0.667383,5.5601
grid,7,,cubic,0.5,200,20,1,sy-full,0.306,852,0.162869,0.654045,0.654045,0.629454,9.3735
grid,7,,cubic,0.5,200,20,1,sy-seed,0.188,852,0.162869,0.654045,0.654045,0.629454,9.3735
grid,7,,cubic,0.5,200,20,1,sy-rand1,0.246,1086,0.162769,0.654044,0.654044,0.629457,9.3676
grid,7,,cubic,0.5,200,20,1,sy-rand5,1.168,1145,0.162751,0.654038,0.654038,0.629458,9.3666
grid,7,,cubic,0.5,200,20,1,sy-rand500,0.362,1145,0.162769,0.654038,0.654038,0.629452,9.3676
grid,7,,cubic,0.5,200,20,1,pp-rand1,0.024,-1,0.175651,0.66316,0.66316,0.627528,10.1165
grid,7,,cubic,0.5,200,20,1,pp-default,0.1,-1,0.175651,0.66316,0.66316,0.627528,10.1165
grid,7,,cubic,0.5,200,20,1,pp-probe500,0.147,-1,0.177085,0.66316,0.66316,0.627253,10.2
grid,7,,cubic,0.5,200,20,1,adam-dcor2,0.125,-1,0.176198,0.663172,0.663172,0.627408,10.1484
grid,7,,cubic,0.5,200,20,1,sqp-dcor2,0.208,1494,0.175634,0.663179,0.663179,0.627377,10.1155
grid,7,,cubic,1.0,200,20,1,sy-full,0.296,825,0.292651,0.487475,0.487475,0.595776,17.0167
grid,7,,cubic,1.0,200,20,1,sy-seed,0.194,825,0.292651,0.487475,0.487475,0.595776,17.0167
grid,7,,cubic,1.0,200,20,1,sy-rand1,0.22,998,0.292534,0.487467,0.487467,0.595775,17.0097
grid,7,,cubic,1.0,200,20,1,sy-rand5,1.088,999,0.29254,0.487469,0.487469,0.595778,17.0101
grid,7,,cubic,1.0,200,20,1,sy-rand500,0.322,1023,0.292856,0.487456,0.487456,0.595768,17.029
grid,7,,cubic,1.0,200,20,1,pp-rand1,0.019,-1,0.309579,0.494948,0.494948,0.590582,18.0339
grid,7,,cubic,1.0,200,20,1,pp-default,0.093,-1,0.308779,0.494996,0.494996,0.590875,17.9857
grid,7,,cubic,1.0,200,20,1,pp-probe500,0.139,-1,0.305517,0.494988,0.494988,0.590964,17.7893
grid,7,,cubic,1.0,200,20,1,adam-dcor2,0.132,-1,0.308308,0.495013,0.495013,0.591115,17.9573
grid,7,,cubic,1.0,200,20,1,sqp-dcor2,0.143,975,0.306717,0.495006,0.495006,0.591208,17.8615
grid,7,,tanh,0.0,200,20,1,sy-full,0.26,684,0.135761,0.94322,0.94322,0.625988,7.8027
grid,7,,tanh,0.0,200,20,1,sy-seed,0.157,684,0.135761,0.94322,0.94322,0.625988,7.8027
grid,7,,tanh,0.0,200,20,1,sy-rand1,0.197,863,0.135754,0.943222,0.943222,0.625987,7.8022
grid,7,,tanh,0.0,200,20,1,sy-rand5,1.133,1066,0.135742,0.943227,0.943227,0.625987,7.8015
grid,7,,tanh,0.0,200,20,1,sy-rand500,0.353,1046,0.135748,0.943227,0.943227,0.625988,7.8019
grid,7,,tanh,0.0,200,20,1,pp-rand1,0.019,-1,0.075664,0.953138,0.953138,0.623131,4.3394
grid,7,,tanh,0.0,200,20,1,pp-default,0.091,-1,0.076695,0.95324,0.95324,0.62285,4.3986
grid,7,,tanh,0.0,200,20,1,pp-probe500,0.149,-1,0.073657,0.953252,0.953252,0.62258,4.2241
grid,7,,tanh,0.0,200,20,1,adam-dcor2,0.149,-1,0.07536,0.95327,0.95327,0.622741,4.3219
grid,7,,tanh,0.0,200,20,1,sqp-dcor2,0.173,1200,0.075926,0.953268,0.953268,0.622714,4.3544
grid,7,,tanh,0.5,200,20,1,sy-full,0.295,835,0.303728,0.723751,0.723751,0.534348,17.6816
grid,7,,tanh,0.5,200,20,1,sy-seed,0.189,835,0.303728,0.723751,0.723751,0.534348,17.6816
grid,7,,tanh,0.5,200,20,1,sy-rand1,0.221,999,0.303665,0.723752,0.723752,0.534347,17.6779
grid,7,,tanh,0.5,200,20,1,sy-rand5,1.194,1140,0.30367,0.72375,0.72375,0.534347,17.6781
grid,7,,tanh,0.5,200,20,1,sy-rand500,0.314,1025,0.303676,0.72375,0.72375,0.534347,17.6785
grid,7,,tanh,0.5,200,20,1,pp-rand1,0.012,-1,0.252731,0.716802,0.716802,0.522584,14.6392
grid,7,,tanh,0.5,200,20,1,pp-default,0.095,-1,0.272381,0.732285,0.732285,0.530722,15.806
grid,7,,tanh,0.5,200,20,1,pp-probe500,0.135,-1,0.272558,0.732279,0.732279,0.530802,15.8165
grid,7,,tanh,0.5,200,20,1,adam-dcor2,0.131,-1,0.271919,0.73229,0.73229,0.530801,15.7785
grid,7,,tanh,0.5,200,20,1,sqp-dcor2,0.155,1157,0.271785,0.732291,0.732291,0.530784,15.7705
grid,7,,tanh,1.0,200,20,1,sy-full,0.326,1032,0.465167,0.392439,0.392439,0.444973,27.7211
grid,7,,tanh,1.0,200,20,1,sy-seed,0.224,1032,0.465167,0.392439,0.392439,0.444973,27.7211
grid,7,,tanh,1.0,200,20,1,sy-rand1,0.226,1072,0.465165,0.392436,0.392436,0.444971,27.7209
grid,7,,tanh,1.0,200,20,1,sy-rand5,1.204,1021,0.465019,0.392436,0.392436,0.444974,27.7115
grid,7,,tanh,1.0,200,20,1,sy-rand500,0.336,1119,0.465136,0.392435,0.392435,0.444971,27.719
grid,7,,tanh,1.0,200,20,1,pp-rand1,0.017,-1,0.445963,0.397436,0.397436,0.439898,26.4849
grid,7,,tanh,1.0,200,20,1,pp-default,0.082,-1,0.453618,0.39758,0.39758,0.440223,26.9761
grid,7,,tanh,1.0,200,20,1,pp-probe500,0.139,-1,0.452702,0.397589,0.397589,0.440262,26.9172
grid,7,,tanh,1.0,200,20,1,adam-dcor2,0.12,-1,0.452781,0.397597,0.397597,0.440229,26.9223
grid,7,,tanh,1.0,200,20,1,sqp-dcor2,0.145,1060,0.452471,0.397587,0.397587,0.440326,26.9024
grid,123,,square,0.0,200,20,1,sy-full,0.338,1081,0.091387,0.271541,0.271541,0.373261,5.2434
grid,123,,square,0.0,200,20,1,sy-seed,0.211,979,0.091342,0.271537,0.271537,0.373258,5.2408
grid,123,,square,0.0,200,20,1,sy-rand1,0.175,839,0.953242,0.11884,0.11884,0.23749,72.4096
grid,123,,square,0.0,200,20,1,sy-rand5,1.072,1176,0.091348,0.271533,0.271533,0.373253,5.2411
grid,123,,square,0.0,200,20,1,sy-rand500,0.267,727,0.95334,0.118825,0.118825,0.237417,72.4282
grid,123,,square,0.0,200,20,1,pp-rand1,0.017,-1,0.116623,0.272631,0.272631,0.372452,6.6973
grid,123,,square,0.0,200,20,1,pp-default,0.082,-1,0.121845,0.27266,0.27266,0.372294,6.9986
grid,123,,square,0.0,200,20,1,pp-probe500,0.146,-1,0.116623,0.272631,0.272631,0.372452,6.6973
grid,123,,square,0.0,200,20,1,adam-dcor2,0.132,-1,0.119093,0.272727,0.272727,0.372597,6.8397
grid,123,,square,0.0,200,20,1,sqp-dcor2,0.292,2074,0.118683,0.272729,0.272729,0.372607,6.8161
grid,123,,square,0.5,200,20,1,sy-full,0.307,884,0.145014,0.218352,0.218352,0.349947,8.3381
grid,123,,square,0.5,200,20,1,sy-seed,0.229,1062,0.14508,0.218357,0.218357,0.349944,8.3419
grid,123,,square,0.5,200,20,1,sy-rand1,0.22,1045,0.950519,0.141166,0.141166,0.268047,71.9007
grid,123,,square,0.5,200,20,1,sy-rand5,1.208,1456,0.953988,0.142564,0.142564,0.267788,72.5517
grid,123,,square,0.5,200,20,1,sy-rand500,0.341,1115,0.950326,0.14114,0.14114,0.268094,71.865
grid,123,,square,0.5,200,20,1,pp-rand1,0.017,-1,0.163324,0.219434,0.219434,0.349185,9.3999
grid,123,,square,0.5,200,20,1,pp-default,0.09,-1,0.163763,0.219549,0.219549,0.349345,9.4254
grid,123,,square,0.5,200,20,1,pp-probe500,0.146,-1,0.168302,0.219513,0.219513,0.349076,9.6891
grid,123,,square,0.5,200,20,1,adam-dcor2,0.123,-1,0.166564,0.219572,0.219572,0.349227,9.5881
grid,123,,square,0.5,200,20,1,sqp-dcor2,0.232,1708,0.165309,0.219576,0.219576,0.349284,9.5152
grid,123,,square,1.0,200,20,1,sy-full,0.336,1077,0.220834,0.156135,0.156135,0.331,12.758
grid,123,,square,1.0,200,20,1,sy-seed,0.239,1120,0.220287,0.156138,0.156138,0.331,12.7259
grid,123,,square,1.0,200,20,1,sy-rand1,0.196,911,0.947692,0.137796,0.137796,0.296865,71.3864
grid,123,,square,1.0,200,20,1,sy-rand5,1.047,1110,0.943632,0.137815,0.137815,0.29594,70.6708
grid,123,,square,1.0,200,20,1,sy-rand500,0.273,744,0.943797,0.138156,0.138156,0.296241,70.6993
grid,123,,square,1.0,200,20,1,pp-rand1,0.021,-1,0.231512,0.156959,0.156959,0.330512,13.3861
grid,123,,square,1.0,200,20,1,pp-default,0.093,-1,0.231512,0.156959,0.156959,0.330512,13.3861
grid,123,,square,1.0,200,20,1,pp-probe500,0.13,-1,0.231512,0.156959,0.156959,0.330512,13.3861
grid,123,,square,1.0,200,20,1,adam-dcor2,0.135,-1,0.23157,0.15698,0.15698,0.330306,13.3895
grid,123,,square,1.0,200,20,1,sqp-dcor2,0.347,2565,0.234433,0.156954,0.156954,0.330311,13.5582
grid,123,,sine,0.0,200,20,1,sy-full,0.291,780,1.0,0.138117,0.138117,0.222832,89.962
grid,123,,sine,0.0,200,20,1,sy-seed,0.141,618,0.999942,0.138685,0.138685,0.221697,89.3803
grid,123,,sine,0.0,200,20,1,sy-rand1,0.269,1235,0.999523,0.138871,0.138871,0.221906,88.2298
grid,123,,sine,0.0,200,20,1,sy-rand5,1.025,931,0.999941,0.138715,0.138715,0.221688,89.3776
grid,123,,sine,0.0,200,20,1,sy-rand500,0.332,1019,0.999939,0.138697,0.138697,0.221701,89.369
grid,123,,sine,0.0,200,20,1,pp-rand1,0.018,-1,0.998315,0.141762,0.141762,0.219766,86.6731
grid,123,,sine,0.0,200,20,1,pp-default,0.09,-1,0.998315,0.141762,0.141762,0.219766,86.6731
grid,123,,sine,0.0,200,20,1,pp-probe500,0.146,-1,0.998315,0.141762,0.141762,0.219766,86.6731
grid,123,,sine,0.0,200,20,1,adam-dcor2,0.119,-1,0.998382,0.141784,0.141784,0.219909,86.7401
grid,123,,sine,0.0,200,20,1,sqp-dcor2,0.326,2334,0.998284,0.141762,0.141762,0.219807,86.6425
grid,123,,sine,0.5,200,20,1,sy-full,0.284,771,0.979035,0.11441,0.11441,0.204504,78.2471
grid,123,,sine,0.5,200,20,1,sy-seed,0.189,863,0.977329,0.113065,0.113065,0.204365,77.7764
grid,123,,sine,0.5,200,20,1,sy-rand1,0.174,794,0.976271,0.113285,0.113285,0.204549,77.4935
grid,123,,sine,0.5,200,20,1,sy-rand5,1.016,882,0.978616,0.114407,0.114407,0.204566,78.1297
grid,123,,sine,0.5,200,20,1,sy-rand500,0.274,795,0.975051,0.113601,0.113601,0.205022,77.1746
grid,123,,sine,0.5,200,20,1,pp-rand1,0.017,-1,0.978771,0.115426,0.115426,0.204937,78.1729
grid,123,,sine,0.5,200,20,1,pp-default,0.081,-1,0.975619,0.11558,0.11558,0.204521,77.3221
grid,123,,sine,0.5,200,20,1,pp-probe500,0.128,-1,0.996294,0.117246,0.117246,0.203323,85.0657
grid,123,,sine,0.5,200,20,1,adam-dcor2,0.12,-1,0.998389,0.117887,0.117887,0.202319,86.7475
grid,123,,sine,0.5,200,20,1,sqp-dcor2,0.303,2222,0.9961,0.117908,0.117908,0.204676,84.9384
grid,123,,sine,1.0,200,20,1,sy-full,0.308,876,0.988612,0.083349,0.083349,0.211634,81.3449
grid,123,,sine,1.0,200,20,1,sy-seed,0.228,1023,0.968382,0.084406,0.084406,0.208402,75.5537
grid,123,,sine,1.0,200,20,1,sy-rand1,0.191,858,0.900815,0.085175,0.085175,0.216575,64.2654
grid,123,,sine,1.0,200,20,1,sy-rand5,0.943,726,0.970997,0.084236,0.084236,0.207812,76.167
grid,123,,sine,1.0,200,20,1,sy-rand500,0.337,1046,0.969662,0.084231,0.084231,0.208195,75.8506
grid,123,,sine,1.0,200,20,1,pp-rand1,0.015,-1,0.998077,0.088133,0.088133,0.212531,86.4457
grid,123,,sine,1.0,200,20,1,pp-default,0.09,-1,0.998077,0.088133,0.088133,0.212531,86.4457
grid,123,,sine,1.0,200,20,1,pp-probe500,0.128,-1,0.99828,0.088679,0.088679,0.21321,86.6392
grid,123,,sine,1.0,200,20,1,adam-dcor2,0.147,-1,0.998019,0.088256,0.088256,0.212516,86.393
grid,123,,sine,1.0,200,20,1,sqp-dcor2,0.541,3847,0.998915,0.087217,0.087217,0.213443,87.3308
grid,123,,abs,0.0,200,20,1,sy-full,0.38,1250,0.09382,0.287838,0.287838,0.276512,5.3834
grid,123,,abs,0.0,200,20,1,sy-seed,0.264,1189,0.093845,0.287835,0.287835,0.276511,5.3848
grid,123,,abs,0.0,200,20,1,sy-rand1,0.167,772,0.971724,0.112906,0.112906,0.166166,76.3424
grid,123,,abs,0.0,200,20,1,sy-rand5,1.213,1338,0.093823,0.287836,0.287836,0.276511,5.3836
grid,123,,abs,0.0,200,20,1,sy-rand500,0.226,591,0.996543,0.112206,0.112206,0.166892,85.2347
grid,123,,abs,0.0,200,20,1,pp-rand1,0.019,-1,0.105784,0.289061,0.289061,0.275983,6.0723
grid,123,,abs,0.0,200,20,1,pp-default,0.09,-1,0.105784,0.289061,0.289061,0.275983,6.0723
grid,123,,abs,0.0,200,20,1,pp-probe500,0.143,-1,0.105784,0.289061,0.289061,0.275983,6.0723
grid,123,,abs,0.0,200,20,1,adam-dcor2,0.133,-1,0.103191,0.289095,0.289095,0.276172,5.923
grid,123,,abs,0.0,200,20,1,sqp-dcor2,0.354,2510,0.103027,0.289097,0.289097,0.276153,5.9135
grid,123,,abs,0.5,200,20,1,sy-full,0.279,752,0.214007,0.177132,0.177132,0.247465,12.3573
grid,123,,abs,0.5,200,20,1,sy-seed,0.227,986,0.213394,0.177138,0.177138,0.247429,12.3213
grid,123,,abs,0.5,200,20,1,sy-rand1,0.24,1069,0.94208,0.148367,0.148367,0.217676,70.4039
grid,123,,abs,0.5,200,20,1,sy-rand5,1.055,1063,0.942152,0.148369,0.148369,0.217667,70.4161
grid,123,,abs,0.5,200,20,1,sy-rand500,0.303,866,0.941843,0.148499,0.148499,0.217652,70.3635
grid,123,,abs,0.5,200,20,1,pp-rand1,0.018,-1,0.225722,0.178014,0.178014,0.247103,13.0453
grid,123,,abs,0.5,200,20,1,pp-default,0.095,-1,0.231375,0.17806,0.17806,0.246861,13.3781
grid,123,,abs,0.5,200,20,1,pp-probe500,0.145,-1,0.225722,0.178014,0.178014,0.247103,13.0453
grid,123,,abs,0.5,200,20,1,adam-dcor2,0.143,-1,0.229636,0.178086,0.178086,0.24686,13.2757
grid,123,,abs,0.5,200,20,1,sqp-dcor2,0.346,2403,0.228261,0.178076,0.178076,0.246937,13.1947
grid,123,,abs,1.0,200,20,1,sy-full,0.294,801,0.924207,0.128187,0.128187,0.251753,67.5491
grid,123,,abs,1.0,200,20,1,sy-seed,0.186,823,0.924399,0.128184,0.128184,0.251747,67.5779
grid,123,,abs,1.0,200,20,1,sy-rand1,0.312,1396,0.940821,0.127116,0.127116,0.252868,70.1899
grid,123,,abs,1.0,200,20,1,sy-rand5,1.121,1001,0.924314,0.128163,0.128163,0.251773,67.5651
grid,123,,abs,1.0,200,20,1,sy-rand500,0.32,955,0.939773,0.127135,0.127135,0.252946,70.0134
grid,123,,abs,1.0,200,20,1,pp-rand1,0.018,-1,0.924641,0.128499,0.128499,0.251825,67.6143
grid,123,,abs,1.0,200,20,1,pp-default,0.099,-1,0.926052,0.12872,0.12872,0.251672,67.8275
grid,123,,abs,1.0,200,20,1,pp-probe500,0.153,-1,0.927053,0.128705,0.128705,0.251647,67.98
grid,123,,abs,1.0,200,20,1,adam-dcor2,0.153,-1,0.920349,0.128274,0.128274,0.249366,66.9772
grid,123,,abs,1.0,200,20,1,sqp-dcor2,0.478,3326,0.926967,0.128678,0.128678,0.251626,67.9669
grid,123,,cubic,0.0,200,20,1,sy-full,0.338,1041,0.056757,0.768106,0.768106,0.786981,3.2537
grid,123,,cubic,0.0,200,20,1,sy-seed,0.233,1041,0.056757,0.768106,0.768106,0.786981,3.2537
grid,123,,cubic,0.0,200,20,1,sy-rand1,0.294,1321,0.056744,0.768107,0.768107,0.78698,3.2529
grid,123,,cubic,0.0,200,20,1,sy-rand5,1.314,1362,0.056772,0.768105,0.768105,0.78698,3.2545
grid,123,,cubic,0.0,200,20,1,sy-rand500,0.36,1134,0.056763,0.76811,0.76811,0.786981,3.254
grid,123,,cubic,0.0,200,20,1,pp-rand1,0.018,-1,0.115995,0.777436,0.777436,0.784046,6.661
grid,123,,cubic,0.0,200,20,1,pp-default,0.095,-1,0.113594,0.777461,0.777461,0.784171,6.5225
grid,123,,cubic,0.0,200,20,1,pp-probe500,0.149,-1,0.113802,0.777461,0.777461,0.784146,6.5345
grid,123,,cubic,0.0,200,20,1,adam-dcor2,0.137,-1,0.113682,0.777475,0.777475,0.784141,6.5276
grid,123,,cubic,0.0,200,20,1,sqp-dcor2,0.187,1316,0.113773,0.777476,0.777476,0.784156,6.5329
grid,123,,cubic,0.5,200,20,1,sy-full,0.294,823,0.13484,0.717831,0.717831,0.788453,7.7494
grid,123,,cubic,0.5,200,20,1,sy-seed,0.187,823,0.13484,0.717831,0.717831,0.788453,7.7494
grid,123,,cubic,0.5,200,20,1,sy-rand1,0.278,1244,0.134933,0.717828,0.717828,0.788454,7.7547
grid,123,,cubic,0.5,200,20,1,sy-rand5,1.229,1165,0.134912,0.717827,0.717827,0.788448,7.7535
grid,123,,cubic,0.5,200,20,1,sy-rand500,0.343,1042,0.134897,0.717833,0.717833,0.788453,7.7527
grid,123,,cubic,0.5,200,20,1,pp-rand1,0.021,-1,0.132975,0.726989,0.726989,0.786058,7.6416
grid,123,,cubic,0.5,200,20,1,pp-default,0.097,-1,0.133666,0.726993,0.726993,0.786058,7.6815
grid,123,,cubic,0.5,200,20,1,pp-probe500,0.138,-1,0.132975,0.726989,0.726989,0.786058,7.6416
grid,123,,cubic,0.5,200,20,1,adam-dcor2,0.142,-1,0.132324,0.727001,0.727001,0.786148,7.6039
grid,123,,cubic,0.5,200,20,1,sqp-dcor2,0.202,1344,0.133077,0.727003,0.727003,0.786143,7.6474
grid,123,,cubic,1.0,200,20,1,sy-full,0.278,733,0.212123,0.618716,0.618716,0.784959,12.2468
grid,123,,cubic,1.0,200,20,1,sy-seed,0.165,733,0.212123,0.618716,0.618716,0.784959,12.2468
grid,123,,cubic,1.0,200,20,1,sy-rand1,0.232,1018,0.212283,0.618704,0.618704,0.784946,12.2562
grid,123,,cubic,1.0,200,20,1,sy-rand5,1.247,1160,0.212369,0.618685,0.618685,0.784935,12.2612
grid,123,,cubic,1.0,200,20,1,sy-rand500,0.37,1141,0.212373,0.618695,0.618695,0.784942,12.2614
grid,123,,cubic,1.0,200,20,1,pp-rand1,0.018,-1,0.180293,0.627878,0.627878,0.78321,10.3868
grid,123,,cubic,1.0,200,20,1,pp-default,0.09,-1,0.184382,0.62798,0.62798,0.782825,10.6251
grid,123,,cubic,1.0,200,20,1,pp-probe500,0.151,-1,0.184746,0.627986,0.627986,0.78288,10.6463
grid,123,,cubic,1.0,200,20,1,adam-dcor2,0.137,-1,0.183816,0.627995,0.627995,0.783111,10.5921
grid,123,,cubic,1.0,200,20,1,sqp-dcor2,0.155,984,0.183697,0.627995,0.627995,0.783077,10.5852
grid,123,,tanh,0.0,200,20,1,sy-full,0.3,897,0.163145,0.925748,0.925748,0.667157,9.3895
grid,123,,tanh,0.0,200,20,1,sy-seed,0.195,897,0.163145,0.925748,0.925748,0.667157,9.3895
grid,123,,tanh,0.0,200,20,1,sy-rand1,0.229,1022,0.163132,0.925745,0.925745,0.667158,9.3888
grid,123,,tanh,0.0,200,20,1,sy-rand5,1.12,1266,0.163128,0.925756,0.925756,0.667159,9.3885
grid,123,,tanh,0.0,200,20,1,sy-rand500,0.34,1045,0.163139,0.925742,0.925742,0.667156,9.3892
grid,123,,tanh,0.0,200,20,1,pp-rand1,0.019,-1,0.072096,0.939147,0.939147,0.664782,4.1344
grid,123,,tanh,0.0,200,20,1,pp-default,0.096,-1,0.070543,0.939161,0.939161,0.664702,4.0452
grid,123,,tanh,0.0,200,20,1,pp-probe500,0.146,-1,0.070234,0.939149,0.939149,0.664739,4.0274
grid,123,,tanh,0.0,200,20,1,adam-dcor2,0.125,-1,0.071878,0.939162,0.939162,0.664789,4.1219
grid,123,,tanh,0.0,200,20,1,sqp-dcor2,0.154,1005,0.071855,0.939163,0.939163,0.664761,4.1206
grid,123,,tanh,0.5,200,20,1,sy-full,0.381,1155,0.246104,0.735355,0.735355,0.608438,14.2471
grid,123,,tanh,0.5,200,20,1,sy-seed,0.259,1155,0.246104,0.735355,0.735355,0.608438,14.2471
grid,123,,tanh,0.5,200,20,1,sy-rand1,0.225,1020,0.246109,0.735356,0.735356,0.608431,14.2474
grid,123,,tanh,0.5,200,20,1,sy-rand5,1.197,1184,0.246139,0.735352,0.735352,0.60843,14.2492
grid,123,,tanh,0.5,200,20,1,sy-rand500,0.369,1159,0.246105,0.735358,0.735358,0.608429,14.2472
grid,123,,tanh,0.5,200,20,1,pp-rand1,0.02,-1,0.161599,0.746548,0.746548,0.606374,9.2997
grid,123,,tanh,0.5,200,20,1,pp-default,0.09,-1,0.159883,0.746643,0.746643,0.606716,9.2001
grid,123,,tanh,0.5,200,20,1,pp-probe500,0.152,-1,0.161741,0.746639,0.746639,0.606879,9.308
grid,123,,tanh,0.5,200,20,1,adam-dcor2,0.139,-1,0.159292,0.746651,0.746651,0.606729,9.1658
grid,123,,tanh,0.5,200,20,1,sqp-dcor2,0.138,939,0.159863,0.746651,0.746651,0.606758,9.1989
grid,123,,tanh,1.0,200,20,1,sy-full,0.269,671,0.335693,0.478099,0.478099,0.55066,19.6147
grid,123,,tanh,1.0,200,20,1,sy-seed,0.153,671,0.335693,0.478099,0.478099,0.55066,19.6147
grid,123,,tanh,1.0,200,20,1,sy-rand1,0.345,1534,0.335597,0.478133,0.478133,0.55068,19.6089
grid,123,,tanh,1.0,200,20,1,sy-rand5,1.212,1283,0.335624,0.478129,0.478129,0.550677,19.6105
grid,123,,tanh,1.0,200,20,1,sy-rand500,0.332,1022,0.335576,0.478133,0.478133,0.550674,19.6076
grid,123,,tanh,1.0,200,20,1,pp-rand1,0.018,-1,0.267787,0.48496,0.48496,0.549251,15.5326
grid,123,,tanh,1.0,200,20,1,pp-default,0.098,-1,0.266003,0.484986,0.484986,0.549605,15.4266
grid,123,,tanh,1.0,200,20,1,pp-probe500,0.15,-1,0.268365,0.48498,0.48498,0.549353,15.567
grid,123,,tanh,1.0,200,20,1,adam-dcor2,0.122,-1,0.266531,0.484985,0.484985,0.549573,15.458
grid,123,,tanh,1.0,200,20,1,sqp-dcor2,0.137,955,0.266573,0.484983,0.484983,0.549676,15.4605
grid,2024,,square,0.0,200,20,1,sy-full,0.319,928,0.137447,0.319778,0.319778,0.409077,7.9001
grid,2024,,square,0.0,200,20,1,sy-seed,0.206,928,0.137447,0.319778,0.319778,0.409077,7.9001
grid,2024,,square,0.0,200,20,1,sy-rand1,0.25,1129,0.13745,0.319778,0.319778,0.409081,7.9003
grid,2024,,square,0.0,200,20,1,sy-rand5,1.303,1204,0.137459,0.31978,0.31978,0.409083,7.9009
grid,2024,,square,0.0,200,20,1,sy-rand500,0.37,1187,0.137465,0.319779,0.319779,0.409084,7.9012
grid,2024,,square,0.0,200,20,1,pp-rand1,0.014,-1,0.956117,0.146277,0.146277,0.276326,72.9632
grid,2024,,square,0.0,200,20,1,pp-default,0.091,-1,0.166202,0.32145,0.32145,0.408304,9.5671
