# script: ch06_full_grid.py
# seeds: 0
block,maturity,method,d,spec,cp,mspe,r2,bench,dcor_tr,dcor_te
PCA_LN,4,INPCA(k2),5,poly,False,27.115664386523175,0.17465989159994988,32.85392786628026,,
PCA_LN,4,INPCA(k2),5,poly,True,19.04780779976793,0.42022738111269453,32.85392786628026,,
PCA_LN,4,INPCA(k2),6,linear,False,28.09364131156901,0.14489246382004106,32.85392786628026,,
PCA_LN,4,INPCA(k2),6,linear,True,20.73665833857925,0.3688225522689361,32.85392786628026,,
PCA_LN,4,INPCA(k2),6,poly,False,28.183967133838866,0.14214314804149863,32.85392786628026,,
PCA_LN,4,INPCA(k2),6,poly,True,20.73455326252816,0.36888662607039024,32.85392786628026,,
PCA_LN,4,INPCA(k2),7,linear,False,26.55861534542393,0.1916152171052139,32.85392786628026,,
PCA_LN,4,INPCA(k2),7,linear,True,19.245902196434834,0.4141978312374658,32.85392786628026,,
PCA_LN,4,INPCA(k2),7,poly,False,26.618490869075988,0.18979274023438863,32.85392786628026,,
PCA_LN,4,INPCA(k2),7,poly,True,19.23912361264965,0.41440415614974946,32.85392786628026,,
PCA_LN,4,INPCA(k2),8,linear,False,25.030340889055235,0.23813246955030876,32.85392786628026,,
PCA_LN,4,INPCA(k2),8,linear,True,18.17530982388934,0.4467842658611414,32.85392786628026,,
PCA_LN,4,INPCA(k2),8,poly,False,25.07289935410689,0.2368370851681163,32.85392786628026,,
PCA_LN,4,INPCA(k2),8,poly,True,18.082092768526355,0.4496215843011888,32.85392786628026,,
PCA_LN,4,INPCA(k3),1,linear,False,31.070374613608102,0.054287367401896325,32.85392786628026,,
PCA_LN,4,INPCA(k3),1,linear,True,18.563828630956202,0.4349586233185454,32.85392786628026,,
PCA_LN,4,INPCA(k3),1,poly,False,30.846424203158975,0.06110391644165303,32.85392786628026,,
PCA_LN,4,INPCA(k3),1,poly,True,18.28411281487977,0.4434725464395467,32.85392786628026,,
PCA_LN,4,INPCA(k3),2,linear,False,31.74672000749638,0.03370092803790037,32.85392786628026,,
PCA_LN,4,INPCA(k3),2,linear,True,20.30232670893314,0.3820426345499315,32.85392786628026,,
PCA_LN,4,INPCA(k3),2,poly,False,31.49660609403196,0.04131383552593082,32.85392786628026,,
PCA_LN,4,INPCA(k3),2,poly,True,19.947320315518862,0.39284823425962834,32.85392786628026,,
PCA_LN,4,INPCA(k3),3,linear,False,27.109771142825636,0.1748392687423581,32.85392786628026,,
PCA_LN,4,INPCA(k3),3,linear,True,19.272345724376944,0.4133929494574321,32.85392786628026,,
PCA_LN,4,INPCA(k3),3,poly,False,26.89655128437278,0.18132920380646034,32.85392786628026,,
PCA_LN,4,INPCA(k3),3,poly,True,18.948898992797574,0.42323794372709267,32.85392786628026,,
PCA_LN,4,INPCA(k3),4,linear,False,26.53700134040513,0.19227309902139667,32.85392786628026,,
PCA_LN,4,INPCA(k3),4,linear,True,19.035633238600106,0.4205979474942053,32.85392786628026,,
PCA_LN,4,INPCA(k3),4,poly,False,26.443165589033054,0.19512924918261942,32.85392786628026,,
PCA_LN,4,INPCA(k3),4,poly,True,18.833378794556477,0.4267541198966903,32.85392786628026,,
PCA_LN,4,INPCA(k3),5,linear,False,26.877258411666837,0.18191643565235915,32.85392786628026,,
PCA_LN,4,INPCA(k3),5,linear,True,19.303872271703476,0.4124333519488831,32.85392786628026,,
PCA_LN,4,INPCA(k3),5,poly,False,26.7832268822074,0.1847785448601883,32.85392786628026,,
PCA_LN,4,INPCA(k3),5,poly,True,19.102107362098966,0.4185746240191731,32.85392786628026,,
PCA_LN,4,INPCA(k3),6,linear,False,28.13886391038435,0.1435159891714266,32.85392786628026,,
PCA_LN,4,INPCA(k3),6,linear,True,20.871921270551713,0.36470545149112354,32.85392786628026,,
PCA_LN,4,INPCA(k3),6,poly,False,28.073419565669937,0.14550796848606995,32.85392786628026,,
PCA_LN,4,INPCA(k3),6,poly,True,20.747949801690634,0.36847886541489117,32.85392786628026,,
PCA_LN,4,INPCA(k3),7,linear,False,26.44807841256999,0.19497971383461077,32.85392786628026,,
PCA_LN,4,INPCA(k3),7,linear,True,19.33822682483741,0.4113876762758323,32.85392786628026,,
PCA_LN,4,INPCA(k3),7,poly,False,26.369319835376054,0.19737694857361954,32.85392786628026,,
PCA_LN,4,INPCA(k3),7,poly,True,19.15508680556931,0.416962048387852,32.85392786628026,,
PCA_LN,4,INPCA(k3),8,linear,False,25.216717224360334,0.23245959122465842,32.85392786628026,,
PCA_LN,4,INPCA(k3),8,linear,True,18.35994399026563,0.44116441525673944,32.85392786628026,,
PCA_LN,4,INPCA(k3),8,poly,False,25.228740118403937,0.23209364125080634,32.85392786628026,,
PCA_LN,4,INPCA(k3),8,poly,True,18.227459269389065,0.44519695350957167,32.85392786628026,,
PCA_LN,4,INPCA(k4),1,linear,False,34.54852341826955,-0.05157969418105868,32.85392786628026,,
PCA_LN,4,INPCA(k4),1,linear,True,20.05318408184827,0.389625978255406,32.85392786628026,,
PCA_LN,4,INPCA(k4),1,poly,False,34.41711976022578,-0.047580061060215284,32.85392786628026,,
PCA_LN,4,INPCA(k4),1,poly,True,19.965683812644595,0.3922892905253973,32.85392786628026,,
PCA_LN,4,INPCA(k4),2,linear,False,30.915812843171505,0.058991881609929075,32.85392786628026,,
PCA_LN,4,INPCA(k4),2,linear,True,20.15795748302176,0.38643691052505935,32.85392786628026,,
PCA_LN,4,INPCA(k4),2,poly,False,30.62648554189976,0.06779835681890078,32.85392786628026,,
PCA_LN,4,INPCA(k4),2,poly,True,20.065960312742778,0.3892370983946323,32.85392786628026,,
PCA_LN,4,INPCA(k4),3,linear,False,26.897168494109735,0.18131041732408093,32.85392786628026,,
PCA_LN,4,INPCA(k4),3,linear,True,18.820507210233533,0.42714590210231684,32.85392786628026,,
PCA_LN,4,INPCA(k4),3,poly,False,26.991108199821834,0.17845110302551526,32.85392786628026,,
PCA_LN,4,INPCA(k4),3,poly,True,18.80682011101521,0.42756250675531393,32.85392786628026,,
PCA_LN,4,INPCA(k4),4,linear,False,26.58986425874502,0.19066407015413156,32.85392786628026,,
PCA_LN,4,INPCA(k4),4,linear,True,18.862902622726445,0.4258554806749165,32.85392786628026,,
PCA_LN,4,INPCA(k4),4,poly,False,26.68534049588726,0.1877579872793277,32.85392786628026,,
PCA_LN,4,INPCA(k4),4,poly,True,18.847184859953302,0.42633389417960055,32.85392786628026,,
PCA_LN,4,INPCA(k4),5,linear,False,26.82755402479548,0.183429325894088,32.85392786628026,,
PCA_LN,4,INPCA(k4),5,linear,True,19.058828315853642,0.4198919412794251,32.85392786628026,,
PCA_LN,4,INPCA(k4),5,poly,False,27.00886070195872,0.17791075661064693,32.85392786628026,,
PCA_LN,4,INPCA(k4),5,poly,True,19.064725434946922,0.419712446178648,32.85392786628026,,
PCA_LN,4,INPCA(k4),6,linear,False,28.212812752486577,0.14126515199898226,32.85392786628026,,
PCA_LN,4,INPCA(k4),6,linear,True,20.61641288336881,0.3724825546802112,32.85392786628026,,
PCA_LN,4,INPCA(k4),6,poly,False,28.223966651488233,0.14092565228841336,32.85392786628026,,
PCA_LN,4,INPCA(k4),6,poly,True,20.552042584632538,0.3744418424402095,32.85392786628026,,
PCA_LN,4,INPCA(k4),7,linear,False,26.318848771050884,0.19891317476035109,32.85392786628026,,
PCA_LN,4,INPCA(k4),7,linear,True,18.871790010597394,0.42558496848815086,32.85392786628026,,
PCA_LN,4,INPCA(k4),7,poly,False,26.52997409051273,0.19248699277318804,32.85392786628026,,
PCA_LN,4,INPCA(k4),7,poly,True,18.96988489675752,0.4225991798007408,32.85392786628026,,
PCA_LN,4,INPCA(k4),8,linear,False,25.497003630019208,0.2239283006343925,32.85392786628026,,
PCA_LN,4,INPCA(k4),8,linear,True,17.980207490347578,0.4527227440344621,32.85392786628026,,
PCA_LN,4,INPCA(k4),8,poly,False,25.64867588306981,0.21931173686558136,32.85392786628026,,
PCA_LN,4,INPCA(k4),8,poly,True,18.060813356303804,0.4502692819618509,32.85392786628026,,
PCA_LN,4,PLS,1,linear,False,26.327205480746354,0.1986588152289891,32.85392786628026,,
PCA_LN,4,PLS,1,linear,True,17.406711217494873,0.4701786864467944,32.85392786628026,,
PCA_LN,4,PLS,1,poly,False,26.93456583138384,0.18017212611499578,32.85392786628026,,
PCA_LN,4,PLS,1,poly,True,17.6868944469692,0.4616505363085609,32.85392786628026,,
PCA_LN,4,PLS,2,linear,False,25.621868041200162,0.22012770754582267,32.85392786628026,,
PCA_LN,4,PLS,2,linear,True,17.115524344989296,0.4790417628403003,32.85392786628026,,
PCA_LN,4,PLS,2,poly,False,26.070452779045496,0.20647379256582,32.85392786628026,,
PCA_LN,4,PLS,2,poly,True,17.317218931476983,0.47290263124822374,32.85392786628026,,
PCA_LN,4,PLS,3,linear,False,25.669267242494545,0.21868498199144448,32.85392786628026,,
PCA_LN,4,PLS,3,linear,True,17.12099569964332,0.47887522705571184,32.85392786628026,,
PCA_LN,4,PLS,3,poly,False,26.070567726156586,0.20647029383314008,32.85392786628026,,
PCA_LN,4,PLS,3,poly,True,17.31589360060732,0.4729429713523068,32.85392786628026,,
PCA_LN,4,PLS,4,linear,False,25.753727585374566,0.21611419827195177,32.85392786628026,,
PCA_LN,4,PLS,4,linear,True,17.437021553729764,0.4692561076806189,32.85392786628026,,
PCA_LN,4,PLS,4,poly,False,26.15504784434645,0.20389890819749523,32.85392786628026,,
PCA_LN,4,PLS,4,poly,True,17.593963333673305,0.46447915131234796,32.85392786628026,,
PCA_LN,4,PLS,5,linear,False,25.967863318822534,0.20959638602376252,32.85392786628026,,
PCA_LN,4,PLS,5,linear,True,18.84548643039852,0.4263855905722418,32.85392786628026,,
PCA_LN,4,PLS,5,poly,False,26.361555255899777,0.1976132849869665,32.85392786628026,,
PCA_LN,4,PLS,5,poly,True,18.953967581854787,0.4230836672254261,32.85392786628026,,
PCA_LN,4,PLS,6,linear,False,25.969365625174436,0.20955065918227134,32.85392786628026,,
PCA_LN,4,PLS,6,linear,True,18.72627895415067,0.4300139992280665,32.85392786628026,,
PCA_LN,4,PLS,6,poly,False,26.391636774998254,0.1966976709020719,32.85392786628026,,
PCA_LN,4,PLS,6,poly,True,18.761878220543455,0.4289304372704923,32.85392786628026,,
PCA_LN,4,PLS,7,linear,False,25.967958790107588,0.20959348009161816,32.85392786628026,,
PCA_LN,4,PLS,7,linear,True,19.04339135044199,0.4203618079411674,32.85392786628026,,
PCA_LN,4,PLS,7,poly,False,26.506530331706923,0.1932005682975888,32.85392786628026,,
PCA_LN,4,PLS,7,poly,True,19.19557332580253,0.4157297293665768,32.85392786628026,,
PCA_LN,4,PLS,8,linear,False,25.96788569616386,0.20959570490759827,32.85392786628026,,
PCA_LN,4,PLS,8,linear,True,18.824550802913123,0.4270228241952839,32.85392786628026,,
PCA_LN,4,PLS,8,poly,False,26.505699929914684,0.19322584386876618,32.85392786628026,,
PCA_LN,4,PLS,8,poly,True,18.96904105643252,0.42262486441076474,32.85392786628026,,
PCA_LN,4,SIR,1,linear,False,26.182755960140813,0.2030555351948169,32.85392786628026,,
PCA_LN,4,SIR,1,linear,True,17.402996296372834,0.47029176032755404,32.85392786628026,,
PCA_LN,4,SIR,1,poly,False,26.51151938460029,0.19304871269865786,32.85392786628026,,
PCA_LN,4,SIR,1,poly,True,17.687781104049655,0.4616235484523733,32.85392786628026,,
PCA_LN,4,SIR,2,linear,False,25.31746762487472,0.22939297462634933,32.85392786628026,,
PCA_LN,4,SIR,2,linear,True,17.195531730581884,0.4766065171698822,32.85392786628026,,
PCA_LN,4,SIR,2,poly,False,25.564559616174154,0.2218720476825412,32.85392786628026,,
PCA_LN,4,SIR,2,poly,True,17.418496238762735,0.46981997678760756,32.85392786628026,,
PCA_LN,4,SIR,3,linear,False,25.58388310377832,0.22128388398769128,32.85392786628026,,
PCA_LN,4,SIR,3,linear,True,18.274759594545845,0.44375723752342544,32.85392786628026,,
PCA_LN,4,SIR,3,poly,False,25.79693545867261,0.2147990473568494,32.85392786628026,,
PCA_LN,4,SIR,3,poly,True,18.434866535676303,0.43888394073583537,32.85392786628026,,
PCA_LN,4,SIR,4,linear,False,25.45292299771963,0.2252700163792798,32.85392786628026,,
PCA_LN,4,SIR,4,linear,True,18.149218299869492,0.4475784334299643,32.85392786628026,,
PCA_LN,4,SIR,4,poly,False,25.675027687692587,0.21850964693800767,32.85392786628026,,
PCA_LN,4,SIR,4,poly,True,18.31712794049869,0.4424676399408992,32.85392786628026,,
PCA_LN,4,SIR,5,linear,False,25.47543402164264,0.22458483121619566,32.85392786628026,,
PCA_LN,4,SIR,5,linear,True,18.13923519555157,0.44788229677192304,32.85392786628026,,
PCA_LN,4,SIR,5,poly,False,25.69341404348757,0.21795000743706827,32.85392786628026,,
PCA_LN,4,SIR,5,poly,True,18.30890308065347,0.4427179862580488,32.85392786628026,,
PCA_LN,4,SIR,6,linear,False,25.3952462778304,0.22702556658697437,32.85392786628026,,
PCA_LN,4,SIR,6,linear,True,18.061614753619423,0.450244889221997,32.85392786628026,,
PCA_LN,4,SIR,6,poly,False,25.582128670168505,0.22133728501836736,32.85392786628026,,
PCA_LN,4,SIR,6,poly,True,18.249820516073548,0.44451632723025747,32.85392786628026,,
PCA_LN,4,SIR,7,linear,False,26.095240349582262,0.20571931442129932,32.85392786628026,,
PCA_LN,4,SIR,7,linear,True,19.775623557296953,0.3980742991283629,32.85392786628026,,
PCA_LN,4,SIR,7,poly,False,26.29613598034986,0.19960450125237572,32.85392786628026,,
PCA_LN,4,SIR,7,poly,True,19.991463418671852,0.3915046170418436,32.85392786628026,,
PCA_LN,4,SIR,8,linear,False,25.96788569616386,0.20959570490759827,32.85392786628026,,
PCA_LN,4,SIR,8,linear,True,18.82455080291314,0.4270228241952835,32.85392786628026,,
PCA_LN,4,SIR,8,poly,False,26.156731058378845,0.20384767493128586,32.85392786628026,,
PCA_LN,4,SIR,8,poly,True,18.782351093457386,0.42830728886043745,32.85392786628026,,
PCA_LN,4,SAVE,1,linear,False,32.73356019294713,0.0036637224572672045,32.85392786628026,,
PCA_LN,4,SAVE,1,linear,True,18.716418786312587,0.4303141206588498,32.85392786628026,,
PCA_LN,4,SAVE,1,poly,False,31.94987399633723,0.02751737550598643,32.85392786628026,,
PCA_LN,4,SAVE,1,poly,True,18.059641371802783,0.4503049545458351,32.85392786628026,,
PCA_LN,4,SAVE,2,linear,False,31.808913932217493,0.031807884229736794,32.85392786628026,,
PCA_LN,4,SAVE,2,linear,True,18.81416395083504,0.42733897671501786,32.85392786628026,,
PCA_LN,4,SAVE,2,poly,False,31.206126976159155,0.05015536945317067,32.85392786628026,,
PCA_LN,4,SAVE,2,poly,True,18.1656723006858,0.44707761048777983,32.85392786628026,,
PCA_LN,4,SAVE,3,linear,False,31.44786998119565,0.042797253674125235,32.85392786628026,,
PCA_LN,4,SAVE,3,linear,True,18.752756149763506,0.4292080926795221,32.85392786628026,,
PCA_LN,4,SAVE,3,poly,False,30.829804696919947,0.06160977699831682,32.85392786628026,,
PCA_LN,4,SAVE,3,poly,True,18.133080572236093,0.44806962972463815,32.85392786628026,,
PCA_LN,4,SAVE,4,linear,False,27.56938053448841,0.16084978798579708,32.85392786628026,,
PCA_LN,4,SAVE,4,linear,True,18.621701463470888,0.4331971038816538,32.85392786628026,,
PCA_LN,4,SAVE,4,poly,False,26.878593542381925,0.18187579726292447,32.85392786628026,,
PCA_LN,4,SAVE,4,poly,True,17.793758767203926,0.45839782568383214,32.85392786628026,,
PCA_LN,4,SAVE,5,linear,False,31.566715550191226,0.039179860664702026,32.85392786628026,,
PCA_LN,4,SAVE,5,linear,True,22.05002425421976,0.32884663459522356,32.85392786628026,,
PCA_LN,4,SAVE,5,poly,False,30.62302509676895,0.06790368502029265,32.85392786628026,,
PCA_LN,4,SAVE,5,poly,True,20.93789206321798,0.3626974482796117,32.85392786628026,,
PCA_LN,4,SAVE,6,linear,False,26.52893902835724,0.19251849774756136,32.85392786628026,,
PCA_LN,4,SAVE,6,linear,True,19.175664197817596,0.4163357186432918,32.85392786628026,,
PCA_LN,4,SAVE,6,poly,False,25.840259389301234,0.21348036391647185,32.85392786628026,,
PCA_LN,4,SAVE,6,poly,True,18.25789156164435,0.444270662675211,32.85392786628026,,
PCA_LN,4,SAVE,7,linear,False,27.095300448738016,0.17527972426860505,32.85392786628026,,
PCA_LN,4,SAVE,7,linear,True,19.603020975750052,0.4033279352308532,32.85392786628026,,
PCA_LN,4,SAVE,7,poly,False,26.283284711393886,0.19999566510372035,32.85392786628026,,
PCA_LN,4,SAVE,7,poly,True,18.60187912022193,0.4338004516253281,32.85392786628026,,
PCA_LN,4,SAVE,8,linear,False,25.967885696163872,0.20959570490759794,32.85392786628026,,
PCA_LN,4,SAVE,8,linear,True,18.82455080291314,0.4270228241952835,32.85392786628026,,
PCA_LN,4,SAVE,8,poly,False,25.169552041536214,0.23389519378079993,32.85392786628026,,
PCA_LN,4,SAVE,8,poly,True,17.818388418473518,0.4576481542482024,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),1,linear,False,25.665696298639524,0.21879367352658008,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),1,linear,True,17.163864266147847,0.4775704038796519,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),1,poly,False,24.984600162703575,0.23952471484097326,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),1,poly,True,16.4304659879828,0.49989340529214876,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),2,linear,False,24.392045699576155,0.2575607458914825,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),2,linear,True,16.961005497863145,0.483744970558874,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),2,poly,False,23.97811252646931,0.27015994483023964,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),2,poly,True,16.34488855231794,0.5024981908146948,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),3,linear,False,24.31023566688115,0.260050860103335,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),3,linear,True,17.736731479473725,0.4601336086307696,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),3,poly,False,23.83737595002236,0.2744436510896485,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),3,poly,True,16.9636581686029,0.4836642292012332,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),4,linear,False,24.32560093096597,0.2595831758694329,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),4,linear,True,17.677796484978895,0.46192745790001677,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),4,poly,False,23.891770237195907,0.27278801078402237,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),4,poly,True,16.987752686115687,0.482930846038926,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),5,linear,False,26.352231296152432,0.197897085444108,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),5,linear,True,19.779834308851918,0.3979461332794543,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),5,poly,False,25.83625902327014,0.2136021261011145,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),5,poly,True,19.01943130392215,0.4210910981075475,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),6,linear,False,26.284875560797964,0.19994724320998047,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),6,linear,True,18.866200708726993,0.4257550943219066,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),6,poly,False,25.743449469958872,0.2164270410911583,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),6,poly,True,17.93144233437334,0.4542070461907437,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),7,linear,False,26.28548473518914,0.19992870130553442,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),7,linear,True,18.87072196860939,0.4256174772947797,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),7,poly,False,25.73980754493946,0.21653789313400185,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),7,poly,True,17.94236715230828,0.45387451919490307,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),8,linear,False,25.967885696163865,0.20959570490759816,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),8,linear,True,18.824550802913148,0.42702282419528326,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),8,poly,False,25.525950367081695,0.22304722677374778,32.85392786628026,,
PCA_LN,4,DcorSDR(seqX),8,poly,True,17.96145429250377,0.45329354938596034,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),1,linear,False,25.665696298639524,0.21879367352658008,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),1,linear,True,17.163864266147847,0.4775704038796519,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),1,poly,False,24.984600162703575,0.23952471484097326,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),1,poly,True,16.4304659879828,0.49989340529214876,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),2,linear,False,24.478454386403246,0.25493065894483835,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),2,linear,True,17.227960736901714,0.4756194508303011,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),2,poly,False,24.03535959871506,0.2684174721347753,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),2,poly,True,16.50377078001969,0.4976621715615809,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),3,linear,False,25.017320662617404,0.23852877608908318,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),3,linear,True,18.04493549645082,0.4507525684631669,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),3,poly,False,24.474753536585897,0.25504330452659074,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),3,poly,True,17.223777099936143,0.47574679137182174,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),4,linear,False,25.544441188523912,0.22248440757241883,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),4,linear,True,18.192029245131216,0.4462753641155136,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),4,poly,False,24.93037994367856,0.24117505690191943,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),4,poly,True,17.30539450020964,0.47326254045955063,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),5,linear,False,25.61766083800447,0.22025576539062042,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),5,linear,True,19.27974755699452,0.41316765424622626,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),5,poly,False,25.031506767395143,0.23809698282419633,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),5,poly,True,18.340947106523448,0.4417426378613395,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),6,linear,False,25.581397123739997,0.22135955165362275,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),6,linear,True,19.258451919935656,0.4138158457545762,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),6,poly,False,24.999378399561895,0.23907489840141483,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),6,poly,True,18.324332623205926,0.4422483455315196,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),7,linear,False,26.86741849899689,0.1822159405611784,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),7,linear,True,19.459963333283962,0.4076822895427137,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),7,poly,False,26.279602443376692,0.20010774509708318,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),7,poly,True,18.37443244594929,0.44072341910727975,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),8,linear,False,25.96788569616827,0.20959570490746404,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),8,linear,True,18.82455080290383,0.4270228241955668,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),8,poly,False,25.525950367084086,0.22304722677367494,32.85392786628026,,
PCA_LN,4,DcorSDR(seqY),8,poly,True,17.96145429250383,0.45329354938595845,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),2,linear,False,26.64644695780764,0.18894181949074307,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),2,linear,True,18.12750716195028,0.44823927185414236,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),2,poly,False,1621.8023072930775,-48.364030806119224,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),2,poly,True,1343.2492796780236,-39.88550036224655,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),3,linear,False,27.417930201041017,0.16545959701879354,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),3,linear,True,19.147306591587615,0.41719886068053624,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),3,poly,False,1191.7481971306295,-35.27414664027994,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.0),3,poly,True,1133.6324198201235,-33.50523250778885,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),2,linear,False,24.2245716968089,0.2626582795394802,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),2,linear,True,16.913925167192225,0.48517799040546716,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),2,poly,False,223.4595676647744,-5.801608884462271,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),2,poly,True,184.25493163797333,-4.608307548123767,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),3,linear,False,27.11277658622936,0.17474778977473038,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),3,linear,True,18.49356525570864,0.437097283132177,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),3,poly,False,27.61187561945784,0.15955633275139125,32.85392786628026,,
PCA_LN,4,DcorSDR(joint0.5),3,poly,True,18.421419456928184,0.4392932397031567,32.85392786628026,,
PCA_LN,5,PCA,1,linear,False,47.75497289704925,0.03091238695476839,49.27828222567562,,
PCA_LN,5,PCA,1,linear,True,29.06403267759763,0.4102060509232949,49.27828222567562,,
PCA_LN,5,PCA,1,poly,False,44.38537065452536,0.09929143935542639,49.27828222567562,,
PCA_LN,5,PCA,1,poly,True,27.113973548921994,0.44977843536123274,49.27828222567562,,
PCA_LN,5,PCA,2,linear,False,42.65146474597551,0.13447744483770407,49.27828222567562,,
PCA_LN,5,PCA,2,linear,True,30.08247443278716,0.3895388987988466,49.27828222567562,,
PCA_LN,5,PCA,2,poly,False,39.04131346983342,0.20773793836726717,49.27828222567562,,
PCA_LN,5,PCA,2,poly,True,27.521474664380708,0.4415090498012305,49.27828222567562,,
PCA_LN,5,PCA,3,linear,False,43.46748388361614,0.11791803771584919,49.27828222567562,,
PCA_LN,5,PCA,3,linear,True,30.395369527965222,0.38318934518118763,49.27828222567562,,
PCA_LN,5,PCA,3,poly,False,39.5435841113806,0.1975454028554371,49.27828222567562,,
PCA_LN,5,PCA,3,poly,True,27.78000062885434,0.43626280433979825,49.27828222567562,,
PCA_LN,5,PCA,4,linear,False,42.049130175964805,0.146700569159535,49.27828222567562,,
PCA_LN,5,PCA,4,linear,True,29.96927784584177,0.3918359875331291,49.27828222567562,,
PCA_LN,5,PCA,4,poly,False,38.99412545275975,0.2086955207938942,49.27828222567562,,
PCA_LN,5,PCA,4,poly,True,27.80956538808089,0.4356628491893496,49.27828222567562,,
PCA_LN,5,PCA,5,linear,False,41.93709742211608,0.1489740403275367,49.27828222567562,,
PCA_LN,5,PCA,5,linear,True,30.11785208695648,0.38882098306454194,49.27828222567562,,
PCA_LN,5,PCA,5,poly,False,39.05739369149865,0.20741162379340294,49.27828222567562,,
PCA_LN,5,PCA,5,poly,True,28.016430796792733,0.4314649470026526,49.27828222567562,,
PCA_LN,5,PCA,6,linear,False,43.64856375963832,0.11424339915615056,49.27828222567562,,
PCA_LN,5,PCA,6,linear,True,32.832305315495276,0.33373681401604216,49.27828222567562,,
